origin_position,signal_position,entry_position,exit_position,origin_date,signal_date,entry_date,exit_date,side,branch,delay_bars,hold_bars
279867,279867,279869,280013,2022-08-29 18:15:00,2022-08-29 18:15:00,2022-08-29 18:25:00,2022-08-30 06:25:00,-1,afcs_144,2,144
280022,280022,280024,280168,2022-08-30 07:10:00,2022-08-30 07:10:00,2022-08-30 07:20:00,2022-08-30 19:20:00,1,afcs_144,2,144
280258,280258,280260,280404,2022-08-31 02:50:00,2022-08-31 02:50:00,2022-08-31 03:00:00,2022-08-31 15:00:00,-1,afcs_144,2,144
280621,280621,280623,280767,2022-09-01 09:05:00,2022-09-01 09:05:00,2022-09-01 09:15:00,2022-09-01 21:15:00,-1,afcs_144,2,144
280836,280836,280838,280982,2022-09-02 03:00:00,2022-09-02 03:00:00,2022-09-02 03:10:00,2022-09-02 15:10:00,1,afcs_144,2,144
280995,280995,280997,281141,2022-09-02 16:15:00,2022-09-02 16:15:00,2022-09-02 16:25:00,2022-09-03 04:25:00,-1,afcs_144,2,144
281164,281164,281166,281310,2022-09-03 06:20:00,2022-09-03 06:20:00,2022-09-03 06:30:00,2022-09-03 18:30:00,-1,afcs_144,2,144
281471,281471,281473,281617,2022-09-04 07:55:00,2022-09-04 07:55:00,2022-09-04 08:05:00,2022-09-04 20:05:00,-1,afcs_144,2,144
281725,281725,281727,281871,2022-09-05 05:05:00,2022-09-05 05:05:00,2022-09-05 05:15:00,2022-09-05 17:15:00,-1,afcs_144,2,144
282268,282268,282270,282414,2022-09-07 02:20:00,2022-09-07 02:20:00,2022-09-07 02:30:00,2022-09-07 14:30:00,-1,afcs_144,2,144
282452,282452,282454,282598,2022-09-07 17:40:00,2022-09-07 17:40:00,2022-09-07 17:50:00,2022-09-08 05:50:00,1,afcs_144,2,144
282766,282766,282768,282912,2022-09-08 19:50:00,2022-09-08 19:50:00,2022-09-08 20:00:00,2022-09-09 08:00:00,1,afcs_144,2,144
282931,282931,282933,283077,2022-09-09 09:35:00,2022-09-09 09:35:00,2022-09-09 09:45:00,2022-09-09 21:45:00,1,afcs_144,2,144
283365,283365,283367,283511,2022-09-10 21:45:00,2022-09-10 21:45:00,2022-09-10 21:55:00,2022-09-11 09:55:00,1,afcs_144,2,144
283697,283697,283699,283843,2022-09-12 01:25:00,2022-09-12 01:25:00,2022-09-12 01:35:00,2022-09-12 13:35:00,1,afcs_144,2,144
284209,284209,284211,284355,2022-09-13 20:05:00,2022-09-13 20:05:00,2022-09-13 20:15:00,2022-09-14 08:15:00,-1,afcs_144,2,144
284882,284882,284884,285028,2022-09-16 04:10:00,2022-09-16 04:10:00,2022-09-16 04:20:00,2022-09-16 16:20:00,1,afcs_144,2,144
285072,285072,285074,285218,2022-09-16 20:00:00,2022-09-16 20:00:00,2022-09-16 20:10:00,2022-09-17 08:10:00,1,afcs_144,2,144
286337,286337,286339,286483,2022-09-21 05:25:00,2022-09-21 05:25:00,2022-09-21 05:35:00,2022-09-21 17:35:00,1,afcs_144,2,144
286487,286487,286489,286633,2022-09-21 17:55:00,2022-09-21 17:55:00,2022-09-21 18:05:00,2022-09-22 06:05:00,1,afcs_144,2,144
287125,287125,287127,287271,2022-09-23 23:05:00,2022-09-23 23:05:00,2022-09-23 23:15:00,2022-09-24 11:15:00,1,afcs_144,2,144
287391,287391,287393,287537,2022-09-24 21:15:00,2022-09-24 21:15:00,2022-09-24 21:25:00,2022-09-25 09:25:00,-1,afcs_144,2,144
287565,287565,287567,287711,2022-09-25 11:45:00,2022-09-25 11:45:00,2022-09-25 11:55:00,2022-09-25 23:55:00,1,afcs_144,2,144
287786,287786,287788,287932,2022-09-26 06:10:00,2022-09-26 06:10:00,2022-09-26 06:20:00,2022-09-26 18:20:00,-1,afcs_144,2,144
287994,287994,287996,288140,2022-09-26 23:30:00,2022-09-26 23:30:00,2022-09-26 23:40:00,2022-09-27 11:40:00,1,afcs_144,2,144
288493,288493,288495,288639,2022-09-28 17:05:00,2022-09-28 17:05:00,2022-09-28 17:15:00,2022-09-29 05:15:00,1,afcs_144,2,144
288862,288862,288864,289008,2022-09-29 23:50:00,2022-09-29 23:50:00,2022-09-30 00:00:00,2022-09-30 12:00:00,1,afcs_144,2,144
289158,289158,289160,289304,2022-10-01 00:30:00,2022-10-01 00:30:00,2022-10-01 00:40:00,2022-10-01 12:40:00,-1,afcs_144,2,144
289885,289885,289887,290031,2022-10-03 13:05:00,2022-10-03 13:05:00,2022-10-03 13:15:00,2022-10-04 01:15:00,1,afcs_144,2,144
290261,290261,290263,290407,2022-10-04 20:25:00,2022-10-04 20:25:00,2022-10-04 20:35:00,2022-10-05 08:35:00,1,afcs_144,2,144
291125,291125,291127,291271,2022-10-07 20:25:00,2022-10-07 20:25:00,2022-10-07 20:35:00,2022-10-08 08:35:00,1,afcs_144,2,144
291428,291428,291430,291574,2022-10-08 21:40:00,2022-10-08 21:40:00,2022-10-08 21:50:00,2022-10-09 09:50:00,-1,afcs_144,2,144
292009,292009,292011,292155,2022-10-10 22:05:00,2022-10-10 22:05:00,2022-10-10 22:15:00,2022-10-11 10:15:00,-1,afcs_144,2,144
292914,292914,292916,293060,2022-10-14 01:30:00,2022-10-14 01:30:00,2022-10-14 01:40:00,2022-10-14 13:40:00,1,afcs_144,2,144
293089,293089,293091,293235,2022-10-14 16:05:00,2022-10-14 16:05:00,2022-10-14 16:15:00,2022-10-15 04:15:00,-1,afcs_144,2,144
293273,293273,293275,293419,2022-10-15 07:25:00,2022-10-15 07:25:00,2022-10-15 07:35:00,2022-10-15 19:35:00,-1,afcs_144,2,144
293465,293465,293467,293611,2022-10-15 23:25:00,2022-10-15 23:25:00,2022-10-15 23:35:00,2022-10-16 11:35:00,1,afcs_144,2,144
293884,293884,293886,294030,2022-10-17 10:20:00,2022-10-17 10:20:00,2022-10-17 10:30:00,2022-10-17 22:30:00,1,afcs_144,2,144
294301,294301,294303,294447,2022-10-18 21:05:00,2022-10-18 21:05:00,2022-10-18 21:15:00,2022-10-19 09:15:00,-1,afcs_144,2,144
294621,294621,294623,294767,2022-10-19 23:45:00,2022-10-19 23:45:00,2022-10-19 23:55:00,2022-10-20 11:55:00,-1,afcs_144,2,144
294996,294996,294998,295142,2022-10-21 07:00:00,2022-10-21 07:00:00,2022-10-21 07:10:00,2022-10-21 19:10:00,-1,afcs_144,2,144
295148,295148,295150,295294,2022-10-21 19:40:00,2022-10-21 19:40:00,2022-10-21 19:50:00,2022-10-22 07:50:00,1,afcs_144,2,144
295354,295354,295356,295500,2022-10-22 12:50:00,2022-10-22 12:50:00,2022-10-22 13:00:00,2022-10-23 01:00:00,1,afcs_144,2,144
295545,295545,295547,295691,2022-10-23 04:45:00,2022-10-23 04:45:00,2022-10-23 04:55:00,2022-10-23 16:55:00,-1,afcs_144,2,144
295698,295698,295700,295844,2022-10-23 17:30:00,2022-10-23 17:30:00,2022-10-23 17:40:00,2022-10-24 05:40:00,1,afcs_144,2,144
296375,296375,296377,296521,2022-10-26 01:55:00,2022-10-26 01:55:00,2022-10-26 02:05:00,2022-10-26 14:05:00,-1,afcs_144,2,144
296675,296675,296677,296821,2022-10-27 02:55:00,2022-10-27 02:55:00,2022-10-27 03:05:00,2022-10-27 15:05:00,-1,afcs_144,2,144
297052,297052,297054,297198,2022-10-28 10:20:00,2022-10-28 10:20:00,2022-10-28 10:30:00,2022-10-28 22:30:00,1,afcs_144,2,144
297248,297248,297250,297394,2022-10-29 02:40:00,2022-10-29 02:40:00,2022-10-29 02:50:00,2022-10-29 14:50:00,1,afcs_144,2,144
297749,297749,297751,297895,2022-10-30 20:25:00,2022-10-30 20:25:00,2022-10-30 20:35:00,2022-10-31 08:35:00,1,afcs_144,2,144
298475,298475,298477,298621,2022-11-02 08:55:00,2022-11-02 08:55:00,2022-11-02 09:05:00,2022-11-02 21:05:00,1,afcs_144,2,144
298874,298874,298876,299020,2022-11-03 18:10:00,2022-11-03 18:10:00,2022-11-03 18:20:00,2022-11-04 06:20:00,-1,afcs_144,2,144
299206,299206,299208,299352,2022-11-04 21:50:00,2022-11-04 21:50:00,2022-11-04 22:00:00,2022-11-05 10:00:00,1,afcs_144,2,144
299364,299364,299366,299510,2022-11-05 11:00:00,2022-11-05 11:00:00,2022-11-05 11:10:00,2022-11-05 23:10:00,1,afcs_144,2,144
303575,303575,303577,303721,2022-11-20 01:55:00,2022-11-20 01:55:00,2022-11-20 02:05:00,2022-11-20 14:05:00,-1,afcs_144,2,144
303932,303932,303934,304078,2022-11-21 07:40:00,2022-11-21 07:40:00,2022-11-21 07:50:00,2022-11-21 19:50:00,-1,afcs_144,2,144
304163,304163,304165,304309,2022-11-22 02:55:00,2022-11-22 02:55:00,2022-11-22 03:05:00,2022-11-22 15:05:00,1,afcs_144,2,144
304402,304402,304404,304548,2022-11-22 22:50:00,2022-11-22 22:50:00,2022-11-22 23:00:00,2022-11-23 11:00:00,1,afcs_144,2,144
304564,304564,304566,304710,2022-11-23 12:20:00,2022-11-23 12:20:00,2022-11-23 12:30:00,2022-11-24 00:30:00,-1,afcs_144,2,144
304817,304817,304819,304963,2022-11-24 09:25:00,2022-11-24 09:25:00,2022-11-24 09:35:00,2022-11-24 21:35:00,1,afcs_144,2,144
305047,305047,305049,305193,2022-11-25 04:35:00,2022-11-25 04:35:00,2022-11-25 04:45:00,2022-11-25 16:45:00,-1,afcs_144,2,144
305247,305247,305249,305393,2022-11-25 21:15:00,2022-11-25 21:15:00,2022-11-25 21:25:00,2022-11-26 09:25:00,-1,afcs_144,2,144
305463,305463,305465,305609,2022-11-26 15:15:00,2022-11-26 15:15:00,2022-11-26 15:25:00,2022-11-27 03:25:00,-1,afcs_144,2,144
305919,305919,305921,306065,2022-11-28 05:15:00,2022-11-28 05:15:00,2022-11-28 05:25:00,2022-11-28 17:25:00,-1,afcs_144,2,144
306146,306146,306148,306292,2022-11-29 00:10:00,2022-11-29 00:10:00,2022-11-29 00:20:00,2022-11-29 12:20:00,-1,afcs_144,2,144
306385,306385,306387,306531,2022-11-29 20:05:00,2022-11-29 20:05:00,2022-11-29 20:15:00,2022-11-30 08:15:00,1,afcs_144,2,144
306683,306683,306685,306829,2022-11-30 20:55:00,2022-11-30 20:55:00,2022-11-30 21:05:00,2022-12-01 09:05:00,1,afcs_144,2,144
307019,307019,307021,307165,2022-12-02 00:55:00,2022-12-02 00:55:00,2022-12-02 01:05:00,2022-12-02 13:05:00,1,afcs_144,2,144
307168,307168,307170,307314,2022-12-02 13:20:00,2022-12-02 13:20:00,2022-12-02 13:30:00,2022-12-03 01:30:00,-1,afcs_144,2,144
307369,307369,307371,307515,2022-12-03 06:05:00,2022-12-03 06:05:00,2022-12-03 06:15:00,2022-12-03 18:15:00,-1,afcs_144,2,144
307600,307600,307602,307746,2022-12-04 01:20:00,2022-12-04 01:20:00,2022-12-04 01:30:00,2022-12-04 13:30:00,1,afcs_144,2,144
307762,307762,307764,307908,2022-12-04 14:50:00,2022-12-04 14:50:00,2022-12-04 15:00:00,2022-12-05 03:00:00,1,afcs_144,2,144
307914,307914,307916,308060,2022-12-05 03:30:00,2022-12-05 03:30:00,2022-12-05 03:40:00,2022-12-05 15:40:00,-1,afcs_144,2,144
308091,308091,308093,308237,2022-12-05 18:15:00,2022-12-05 18:15:00,2022-12-05 18:25:00,2022-12-06 06:25:00,1,afcs_144,2,144
308915,308915,308917,309061,2022-12-08 14:55:00,2022-12-08 14:55:00,2022-12-08 15:05:00,2022-12-09 03:05:00,1,afcs_144,2,144
309890,309890,309892,310036,2022-12-12 00:10:00,2022-12-12 00:10:00,2022-12-12 00:20:00,2022-12-12 12:20:00,-1,afcs_144,2,144
310059,310059,310061,310205,2022-12-12 14:15:00,2022-12-12 14:15:00,2022-12-12 14:25:00,2022-12-13 02:25:00,1,afcs_144,2,144
310335,310335,310337,310481,2022-12-13 13:15:00,2022-12-13 13:15:00,2022-12-13 13:25:00,2022-12-14 01:25:00,1,afcs_144,2,144
311012,311012,311014,311158,2022-12-15 21:40:00,2022-12-15 21:40:00,2022-12-15 21:50:00,2022-12-16 09:50:00,-1,afcs_144,2,144
311373,311373,311375,311519,2022-12-17 03:45:00,2022-12-17 03:45:00,2022-12-17 03:55:00,2022-12-17 15:55:00,1,afcs_144,2,144
311729,311729,311731,311875,2022-12-18 09:25:00,2022-12-18 09:25:00,2022-12-18 09:35:00,2022-12-18 21:35:00,-1,afcs_144,2,144
311887,311887,311889,312033,2022-12-18 22:35:00,2022-12-18 22:35:00,2022-12-18 22:45:00,2022-12-19 10:45:00,1,afcs_144,2,144
312767,312767,312769,312913,2022-12-21 23:55:00,2022-12-21 23:55:00,2022-12-22 00:05:00,2022-12-22 12:05:00,1,afcs_144,2,144
313985,313985,313987,314131,2022-12-26 05:25:00,2022-12-26 05:25:00,2022-12-26 05:35:00,2022-12-26 17:35:00,-1,afcs_144,2,144
314391,314391,314393,314537,2022-12-27 15:15:00,2022-12-27 15:15:00,2022-12-27 15:25:00,2022-12-28 03:25:00,1,afcs_144,2,144
315141,315141,315143,315287,2022-12-30 05:45:00,2022-12-30 05:45:00,2022-12-30 05:55:00,2022-12-30 17:55:00,-1,afcs_144,2,144
315735,315735,315737,315881,2023-01-01 07:15:00,2023-01-01 07:15:00,2023-01-01 07:25:00,2023-01-01 19:25:00,-1,afcs_144,2,144
316138,316138,316140,316284,2023-01-02 16:50:00,2023-01-02 16:50:00,2023-01-02 17:00:00,2023-01-03 05:00:00,-1,afcs_144,2,144
316682,316682,316684,316828,2023-01-04 14:10:00,2023-01-04 14:10:00,2023-01-04 14:20:00,2023-01-05 02:20:00,-1,afcs_144,2,144
316979,316979,316981,317125,2023-01-05 14:55:00,2023-01-05 14:55:00,2023-01-05 15:05:00,2023-01-06 03:05:00,1,afcs_144,2,144
317323,317323,317325,317469,2023-01-06 19:35:00,2023-01-06 19:35:00,2023-01-06 19:45:00,2023-01-07 07:45:00,1,afcs_144,2,144
318563,318563,318565,318709,2023-01-11 02:55:00,2023-01-11 02:55:00,2023-01-11 03:05:00,2023-01-11 15:05:00,-1,afcs_144,2,144
318744,318744,318746,318890,2023-01-11 18:00:00,2023-01-11 18:00:00,2023-01-11 18:10:00,2023-01-12 06:10:00,1,afcs_144,2,144
320872,320872,320874,321018,2023-01-19 03:20:00,2023-01-19 03:20:00,2023-01-19 03:30:00,2023-01-19 15:30:00,1,afcs_144,2,144
321683,321683,321685,321829,2023-01-21 22:55:00,2023-01-21 22:55:00,2023-01-21 23:05:00,2023-01-22 11:05:00,-1,afcs_144,2,144
323228,323228,323230,323374,2023-01-27 07:40:00,2023-01-27 07:40:00,2023-01-27 07:50:00,2023-01-27 19:50:00,1,afcs_144,2,144
323718,323718,323720,323864,2023-01-29 00:30:00,2023-01-29 00:30:00,2023-01-29 00:40:00,2023-01-29 12:40:00,1,afcs_144,2,144
325180,325180,325182,325326,2023-02-03 02:20:00,2023-02-03 02:20:00,2023-02-03 02:30:00,2023-02-03 14:30:00,-1,afcs_144,2,144
325420,325420,325422,325566,2023-02-03 22:20:00,2023-02-03 22:20:00,2023-02-03 22:30:00,2023-02-04 10:30:00,1,afcs_144,2,144
325596,325596,325598,325742,2023-02-04 13:00:00,2023-02-04 13:00:00,2023-02-04 13:10:00,2023-02-05 01:10:00,1,afcs_144,2,144
326206,326206,326208,326352,2023-02-06 15:50:00,2023-02-06 15:50:00,2023-02-06 16:00:00,2023-02-07 04:00:00,1,afcs_144,2,144
326358,326358,326360,326504,2023-02-07 04:30:00,2023-02-07 04:30:00,2023-02-07 04:40:00,2023-02-07 16:40:00,1,afcs_144,2,144
326905,326905,326907,327051,2023-02-09 02:05:00,2023-02-09 02:05:00,2023-02-09 02:15:00,2023-02-09 14:15:00,-1,afcs_144,2,144
327314,327314,327316,327460,2023-02-10 12:10:00,2023-02-10 12:10:00,2023-02-10 12:20:00,2023-02-11 00:20:00,1,afcs_144,2,144
327462,327462,327464,327608,2023-02-11 00:30:00,2023-02-11 00:30:00,2023-02-11 00:40:00,2023-02-11 12:40:00,1,afcs_144,2,144
327716,327716,327718,327862,2023-02-11 21:40:00,2023-02-11 21:40:00,2023-02-11 21:50:00,2023-02-12 09:50:00,1,afcs_144,2,144
327862,327862,327864,328008,2023-02-12 09:50:00,2023-02-12 09:50:00,2023-02-12 10:00:00,2023-02-12 22:00:00,1,afcs_144,2,144
328169,328169,328171,328315,2023-02-13 11:25:00,2023-02-13 11:25:00,2023-02-13 11:35:00,2023-02-13 23:35:00,1,afcs_144,2,144
328394,328394,328396,328540,2023-02-14 06:10:00,2023-02-14 06:10:00,2023-02-14 06:20:00,2023-02-14 18:20:00,1,afcs_144,2,144
328675,328675,328677,328821,2023-02-15 05:35:00,2023-02-15 05:35:00,2023-02-15 05:45:00,2023-02-15 17:45:00,1,afcs_144,2,144
329030,329030,329032,329176,2023-02-16 11:10:00,2023-02-16 11:10:00,2023-02-16 11:20:00,2023-02-16 23:20:00,-1,afcs_144,2,144
329683,329683,329685,329829,2023-02-18 17:35:00,2023-02-18 17:35:00,2023-02-18 17:45:00,2023-02-19 05:45:00,-1,afcs_144,2,144
330098,330098,330100,330244,2023-02-20 04:10:00,2023-02-20 04:10:00,2023-02-20 04:20:00,2023-02-20 16:20:00,1,afcs_144,2,144
330365,330365,330367,330511,2023-02-21 02:25:00,2023-02-21 02:25:00,2023-02-21 02:35:00,2023-02-21 14:35:00,1,afcs_144,2,144
330891,330891,330893,331037,2023-02-22 22:15:00,2023-02-22 22:15:00,2023-02-22 22:25:00,2023-02-23 10:25:00,1,afcs_144,2,144
331063,331063,331065,331209,2023-02-23 12:35:00,2023-02-23 12:35:00,2023-02-23 12:45:00,2023-02-24 00:45:00,-1,afcs_144,2,144
331229,331229,331231,331375,2023-02-24 02:25:00,2023-02-24 02:25:00,2023-02-24 02:35:00,2023-02-24 14:35:00,1,afcs_144,2,144
331753,331753,331755,331899,2023-02-25 22:05:00,2023-02-25 22:05:00,2023-02-25 22:15:00,2023-02-26 10:15:00,1,afcs_144,2,144
331921,331921,331923,332067,2023-02-26 12:05:00,2023-02-26 12:05:00,2023-02-26 12:15:00,2023-02-27 00:15:00,-1,afcs_144,2,144
332223,332223,332225,332369,2023-02-27 13:15:00,2023-02-27 13:15:00,2023-02-27 13:25:00,2023-02-28 01:25:00,1,afcs_144,2,144
332374,332374,332376,332520,2023-02-28 01:50:00,2023-02-28 01:50:00,2023-02-28 02:00:00,2023-02-28 14:00:00,1,afcs_144,2,144
332583,332583,332585,332729,2023-02-28 19:15:00,2023-02-28 19:15:00,2023-02-28 19:25:00,2023-03-01 07:25:00,-1,afcs_144,2,144
332746,332746,332748,332892,2023-03-01 08:50:00,2023-03-01 08:50:00,2023-03-01 09:00:00,2023-03-01 21:00:00,1,afcs_144,2,144
332990,332990,332992,333136,2023-03-02 05:10:00,2023-03-02 05:10:00,2023-03-02 05:20:00,2023-03-02 17:20:00,-1,afcs_144,2,144
333221,333221,333223,333367,2023-03-03 00:25:00,2023-03-03 00:25:00,2023-03-03 00:35:00,2023-03-03 12:35:00,-1,afcs_144,2,144
333578,333578,333580,333724,2023-03-04 06:10:00,2023-03-04 06:10:00,2023-03-04 06:20:00,2023-03-04 18:20:00,1,afcs_144,2,144
333803,333803,333805,333949,2023-03-05 00:55:00,2023-03-05 00:55:00,2023-03-05 01:05:00,2023-03-05 13:05:00,1,afcs_144,2,144
334046,334046,334048,334192,2023-03-05 21:10:00,2023-03-05 21:10:00,2023-03-05 21:20:00,2023-03-06 09:20:00,1,afcs_144,2,144
334382,334382,334384,334528,2023-03-07 01:10:00,2023-03-07 01:10:00,2023-03-07 01:20:00,2023-03-07 13:20:00,1,afcs_144,2,144
334637,334637,334639,334783,2023-03-07 22:25:00,2023-03-07 22:25:00,2023-03-07 22:35:00,2023-03-08 10:35:00,1,afcs_144,2,144
335581,335581,335583,335727,2023-03-11 05:05:00,2023-03-11 05:05:00,2023-03-11 05:15:00,2023-03-11 17:15:00,1,afcs_144,2,144
341814,341814,341816,341960,2023-04-01 20:30:00,2023-04-01 20:30:00,2023-04-01 20:40:00,2023-04-02 08:40:00,1,afcs_144,2,144
344102,344102,344104,344248,2023-04-09 19:10:00,2023-04-09 19:10:00,2023-04-09 19:20:00,2023-04-10 07:20:00,1,afcs_144,2,144
344342,344342,344344,344488,2023-04-10 15:10:00,2023-04-10 15:10:00,2023-04-10 15:20:00,2023-04-11 03:20:00,1,afcs_144,2,144
344534,344534,344536,344680,2023-04-11 07:10:00,2023-04-11 07:10:00,2023-04-11 07:20:00,2023-04-11 19:20:00,1,afcs_144,2,144
345043,345043,345045,345189,2023-04-13 01:35:00,2023-04-13 01:35:00,2023-04-13 01:45:00,2023-04-13 13:45:00,1,afcs_144,2,144
345197,345197,345199,345343,2023-04-13 14:25:00,2023-04-13 14:25:00,2023-04-13 14:35:00,2023-04-14 02:35:00,1,afcs_144,2,144
345793,345793,345795,345939,2023-04-15 16:05:00,2023-04-15 16:05:00,2023-04-15 16:15:00,2023-04-16 04:15:00,-1,afcs_144,2,144
346207,346207,346209,346353,2023-04-17 02:35:00,2023-04-17 02:35:00,2023-04-17 02:45:00,2023-04-17 14:45:00,1,afcs_144,2,144
346382,346382,346384,346528,2023-04-17 17:10:00,2023-04-17 17:10:00,2023-04-17 17:20:00,2023-04-18 05:20:00,1,afcs_144,2,144
347514,347514,347516,347660,2023-04-21 15:30:00,2023-04-21 15:30:00,2023-04-21 15:40:00,2023-04-22 03:40:00,1,afcs_144,2,144
347709,347709,347711,347855,2023-04-22 07:45:00,2023-04-22 07:45:00,2023-04-22 07:55:00,2023-04-22 19:55:00,-1,afcs_144,2,144
347887,347887,347889,348033,2023-04-22 22:35:00,2023-04-22 22:35:00,2023-04-22 22:45:00,2023-04-23 10:45:00,1,afcs_144,2,144
348101,348101,348103,348247,2023-04-23 16:25:00,2023-04-23 16:25:00,2023-04-23 16:35:00,2023-04-24 04:35:00,1,afcs_144,2,144
348276,348276,348278,348422,2023-04-24 07:00:00,2023-04-24 07:00:00,2023-04-24 07:10:00,2023-04-24 19:10:00,-1,afcs_144,2,144
348422,348422,348424,348568,2023-04-24 19:10:00,2023-04-24 19:10:00,2023-04-24 19:20:00,2023-04-25 07:20:00,1,afcs_144,2,144
348622,348622,348624,348768,2023-04-25 11:50:00,2023-04-25 11:50:00,2023-04-25 12:00:00,2023-04-26 00:00:00,-1,afcs_144,2,144
348804,348804,348806,348950,2023-04-26 03:00:00,2023-04-26 03:00:00,2023-04-26 03:10:00,2023-04-26 15:10:00,1,afcs_144,2,144
348963,348963,348965,349109,2023-04-26 16:15:00,2023-04-26 16:15:00,2023-04-26 16:25:00,2023-04-27 04:25:00,-1,afcs_144,2,144
349171,349171,349173,349317,2023-04-27 09:35:00,2023-04-27 09:35:00,2023-04-27 09:45:00,2023-04-27 21:45:00,1,afcs_144,2,144
349430,349430,349432,349576,2023-04-28 07:10:00,2023-04-28 07:10:00,2023-04-28 07:20:00,2023-04-28 19:20:00,1,afcs_144,2,144
350095,350095,350097,350241,2023-04-30 14:35:00,2023-04-30 14:35:00,2023-04-30 14:45:00,2023-05-01 02:45:00,1,afcs_144,2,144
350242,350242,350244,350388,2023-05-01 02:50:00,2023-05-01 02:50:00,2023-05-01 03:00:00,2023-05-01 15:00:00,-1,afcs_144,2,144
350709,350709,350711,350855,2023-05-02 17:45:00,2023-05-02 17:45:00,2023-05-02 17:55:00,2023-05-03 05:55:00,1,afcs_144,2,144
350859,350859,350861,351005,2023-05-03 06:15:00,2023-05-03 06:15:00,2023-05-03 06:25:00,2023-05-03 18:25:00,1,afcs_144,2,144
351078,351078,351080,351224,2023-05-04 00:30:00,2023-05-04 00:30:00,2023-05-04 00:40:00,2023-05-04 12:40:00,-1,afcs_144,2,144
352038,352038,352040,352184,2023-05-07 08:30:00,2023-05-07 08:30:00,2023-05-07 08:40:00,2023-05-07 20:40:00,-1,afcs_144,2,144
352309,352309,352311,352455,2023-05-08 07:05:00,2023-05-08 07:05:00,2023-05-08 07:15:00,2023-05-08 19:15:00,-1,afcs_144,2,144
352539,352539,352541,352685,2023-05-09 02:15:00,2023-05-09 02:15:00,2023-05-09 02:25:00,2023-05-09 14:25:00,-1,afcs_144,2,144
352803,352803,352805,352949,2023-05-10 00:15:00,2023-05-10 00:15:00,2023-05-10 00:25:00,2023-05-10 12:25:00,1,afcs_144,2,144
353052,353052,353054,353198,2023-05-10 21:00:00,2023-05-10 21:00:00,2023-05-10 21:10:00,2023-05-11 09:10:00,-1,afcs_144,2,144
353367,353367,353369,353513,2023-05-11 23:15:00,2023-05-11 23:15:00,2023-05-11 23:25:00,2023-05-12 11:25:00,1,afcs_144,2,144
354512,354512,354514,354658,2023-05-15 22:40:00,2023-05-15 22:40:00,2023-05-15 22:50:00,2023-05-16 10:50:00,-1,afcs_144,2,144
354918,354918,354920,355064,2023-05-17 08:30:00,2023-05-17 08:30:00,2023-05-17 08:40:00,2023-05-17 20:40:00,1,afcs_144,2,144
355892,355892,355894,356038,2023-05-20 17:40:00,2023-05-20 17:40:00,2023-05-20 17:50:00,2023-05-21 05:50:00,1,afcs_144,2,144
360110,360110,360112,360256,2023-06-04 09:10:00,2023-06-04 09:10:00,2023-06-04 09:20:00,2023-06-04 21:20:00,1,afcs_144,2,144
360710,360710,360712,360856,2023-06-06 11:10:00,2023-06-06 11:10:00,2023-06-06 11:20:00,2023-06-06 23:20:00,-1,afcs_144,2,144
362916,362916,362918,363062,2023-06-14 03:00:00,2023-06-14 03:00:00,2023-06-14 03:10:00,2023-06-14 15:10:00,-1,afcs_144,2,144
363217,363217,363219,363363,2023-06-15 04:05:00,2023-06-15 04:05:00,2023-06-15 04:15:00,2023-06-15 16:15:00,-1,afcs_144,2,144
363476,363476,363478,363622,2023-06-16 01:40:00,2023-06-16 01:40:00,2023-06-16 01:50:00,2023-06-16 13:50:00,1,afcs_144,2,144
363803,363803,363805,363949,2023-06-17 04:55:00,2023-06-17 04:55:00,2023-06-17 05:05:00,2023-06-17 17:05:00,1,afcs_144,2,144
364102,364102,364104,364248,2023-06-18 05:50:00,2023-06-18 05:50:00,2023-06-18 06:00:00,2023-06-18 18:00:00,-1,afcs_144,2,144
364334,364334,364336,364480,2023-06-19 01:10:00,2023-06-19 01:10:00,2023-06-19 01:20:00,2023-06-19 13:20:00,1,afcs_144,2,144
368069,368069,368071,368215,2023-07-02 00:25:00,2023-07-02 00:25:00,2023-07-02 00:35:00,2023-07-02 12:35:00,1,afcs_144,2,144
368258,368258,368260,368404,2023-07-02 16:10:00,2023-07-02 16:10:00,2023-07-02 16:20:00,2023-07-03 04:20:00,1,afcs_144,2,144
369005,369005,369007,369151,2023-07-05 06:25:00,2023-07-05 06:25:00,2023-07-05 06:35:00,2023-07-05 18:35:00,-1,afcs_144,2,144
369304,369304,369306,369450,2023-07-06 07:20:00,2023-07-06 07:20:00,2023-07-06 07:30:00,2023-07-06 19:30:00,1,afcs_144,2,144
369568,369568,369570,369714,2023-07-07 05:20:00,2023-07-07 05:20:00,2023-07-07 05:30:00,2023-07-07 17:30:00,1,afcs_144,2,144
370308,370308,370310,370454,2023-07-09 19:00:00,2023-07-09 19:00:00,2023-07-09 19:10:00,2023-07-10 07:10:00,-1,afcs_144,2,144
370974,370974,370976,371120,2023-07-12 02:30:00,2023-07-12 02:30:00,2023-07-12 02:40:00,2023-07-12 14:40:00,1,afcs_144,2,144
372157,372157,372159,372303,2023-07-16 05:05:00,2023-07-16 05:05:00,2023-07-16 05:15:00,2023-07-16 17:15:00,1,afcs_144,2,144
372319,372319,372321,372465,2023-07-16 18:35:00,2023-07-16 18:35:00,2023-07-16 18:45:00,2023-07-17 06:45:00,-1,afcs_144,2,144
