signal_position,entry_position,exit_position,signal_date,entry_date,exit_date,side,branch,hold_bars
108135,108136,108148,2021-01-10 11:15:00,2021-01-10 11:20:00,2021-01-10 12:20:00,-1,catch12,12
108654,108655,108667,2021-01-12 06:30:00,2021-01-12 06:35:00,2021-01-12 07:35:00,-1,catch12,12
108801,108802,108814,2021-01-12 18:45:00,2021-01-12 18:50:00,2021-01-12 19:50:00,-1,catch12,12
108959,108960,108972,2021-01-13 07:55:00,2021-01-13 08:00:00,2021-01-13 09:00:00,-1,catch12,12
109169,109170,109182,2021-01-14 01:25:00,2021-01-14 01:30:00,2021-01-14 02:30:00,1,catch12,12
109243,109244,109256,2021-01-14 07:35:00,2021-01-14 07:40:00,2021-01-14 08:40:00,-1,catch12,12
109269,109270,109282,2021-01-14 09:45:00,2021-01-14 09:50:00,2021-01-14 10:50:00,-1,catch12,12
109366,109367,109379,2021-01-14 17:50:00,2021-01-14 17:55:00,2021-01-14 18:55:00,-1,catch12,12
109475,109476,109488,2021-01-15 02:55:00,2021-01-15 03:00:00,2021-01-15 04:00:00,1,catch12,12
109508,109509,109521,2021-01-15 05:40:00,2021-01-15 05:45:00,2021-01-15 06:45:00,-1,catch12,12
109531,109532,109544,2021-01-15 07:35:00,2021-01-15 07:40:00,2021-01-15 08:40:00,-1,catch12,12
109622,109623,109635,2021-01-15 15:10:00,2021-01-15 15:15:00,2021-01-15 16:15:00,-1,catch12,12
109658,109659,109671,2021-01-15 18:10:00,2021-01-15 18:15:00,2021-01-15 19:15:00,-1,catch12,12
109743,109744,109756,2021-01-16 01:15:00,2021-01-16 01:20:00,2021-01-16 02:20:00,1,catch12,12
109780,109781,109793,2021-01-16 04:20:00,2021-01-16 04:25:00,2021-01-16 05:25:00,-1,catch12,12
109805,109806,109818,2021-01-16 06:25:00,2021-01-16 06:30:00,2021-01-16 07:30:00,1,catch12,12
110048,110049,110061,2021-01-17 02:40:00,2021-01-17 02:45:00,2021-01-17 03:45:00,-1,catch12,12
110104,110105,110117,2021-01-17 07:20:00,2021-01-17 07:25:00,2021-01-17 08:25:00,-1,catch12,12
110154,110155,110167,2021-01-17 11:30:00,2021-01-17 11:35:00,2021-01-17 12:35:00,-1,catch12,12
110171,110172,110184,2021-01-17 12:55:00,2021-01-17 13:00:00,2021-01-17 14:00:00,-1,catch12,12
110219,110220,110232,2021-01-17 16:55:00,2021-01-17 17:00:00,2021-01-17 18:00:00,1,catch12,12
110246,110247,110259,2021-01-17 19:10:00,2021-01-17 19:15:00,2021-01-17 20:15:00,-1,catch12,12
110409,110410,110422,2021-01-18 08:45:00,2021-01-18 08:50:00,2021-01-18 09:50:00,1,catch12,12
110496,110497,110509,2021-01-18 16:00:00,2021-01-18 16:05:00,2021-01-18 17:05:00,-1,catch12,12
110562,110563,110575,2021-01-18 21:30:00,2021-01-18 21:35:00,2021-01-18 22:35:00,1,catch12,12
110732,110733,110745,2021-01-19 11:40:00,2021-01-19 11:45:00,2021-01-19 12:45:00,-1,catch12,12
110855,110856,110868,2021-01-19 21:55:00,2021-01-19 22:00:00,2021-01-19 23:00:00,-1,catch12,12
110878,110879,110891,2021-01-19 23:50:00,2021-01-19 23:55:00,2021-01-20 00:55:00,-1,catch12,12
111013,111014,111026,2021-01-20 11:05:00,2021-01-20 11:10:00,2021-01-20 12:10:00,-1,catch12,12
111055,111056,111068,2021-01-20 14:35:00,2021-01-20 14:40:00,2021-01-20 15:40:00,-1,catch12,12
111215,111216,111228,2021-01-21 03:55:00,2021-01-21 04:00:00,2021-01-21 05:00:00,-1,catch12,12
111341,111342,111354,2021-01-21 14:25:00,2021-01-21 14:30:00,2021-01-21 15:30:00,-1,catch12,12
111529,111530,111542,2021-01-22 06:05:00,2021-01-22 06:10:00,2021-01-22 07:10:00,-1,catch12,12
111630,111631,111643,2021-01-22 14:30:00,2021-01-22 14:35:00,2021-01-22 15:35:00,-1,catch12,12
111790,111791,111803,2021-01-23 03:50:00,2021-01-23 03:55:00,2021-01-23 04:55:00,-1,catch12,12
111823,111824,111836,2021-01-23 06:35:00,2021-01-23 06:40:00,2021-01-23 07:40:00,-1,catch12,12
112145,112146,112158,2021-01-24 09:25:00,2021-01-24 09:30:00,2021-01-24 10:30:00,1,catch12,12
112235,112236,112248,2021-01-24 16:55:00,2021-01-24 17:00:00,2021-01-24 18:00:00,-1,catch12,12
112323,112324,112336,2021-01-25 00:15:00,2021-01-25 00:20:00,2021-01-25 01:20:00,1,catch12,12
112343,112344,112356,2021-01-25 01:55:00,2021-01-25 02:00:00,2021-01-25 03:00:00,1,catch12,12
112366,112367,112379,2021-01-25 03:50:00,2021-01-25 03:55:00,2021-01-25 04:55:00,1,catch12,12
112382,112383,112395,2021-01-25 05:10:00,2021-01-25 05:15:00,2021-01-25 06:15:00,-1,catch12,12
112449,112450,112462,2021-01-25 10:45:00,2021-01-25 10:50:00,2021-01-25 11:50:00,1,catch12,12
112506,112507,112519,2021-01-25 15:30:00,2021-01-25 15:35:00,2021-01-25 16:35:00,1,catch12,12
112584,112585,112597,2021-01-25 22:00:00,2021-01-25 22:05:00,2021-01-25 23:05:00,-1,catch12,12
112602,112603,112615,2021-01-25 23:30:00,2021-01-25 23:35:00,2021-01-26 00:35:00,-1,catch12,12
112682,112683,112695,2021-01-26 06:10:00,2021-01-26 06:15:00,2021-01-26 07:15:00,-1,catch12,12
112741,112742,112754,2021-01-26 11:05:00,2021-01-26 11:10:00,2021-01-26 12:10:00,-1,catch12,12
112826,112827,112839,2021-01-26 18:10:00,2021-01-26 18:15:00,2021-01-26 19:15:00,1,catch12,12
112847,112848,112860,2021-01-26 19:55:00,2021-01-26 20:00:00,2021-01-26 21:00:00,1,catch12,12
112890,112891,112903,2021-01-26 23:30:00,2021-01-26 23:35:00,2021-01-27 00:35:00,-1,catch12,12
112905,112906,112918,2021-01-27 00:45:00,2021-01-27 00:50:00,2021-01-27 01:50:00,1,catch12,12
112988,112989,113001,2021-01-27 07:40:00,2021-01-27 07:45:00,2021-01-27 08:45:00,-1,catch12,12
113166,113167,113179,2021-01-27 22:30:00,2021-01-27 22:35:00,2021-01-27 23:35:00,-1,catch12,12
113237,113238,113250,2021-01-28 04:25:00,2021-01-28 04:30:00,2021-01-28 05:30:00,1,catch12,12
113278,113279,113291,2021-01-28 07:50:00,2021-01-28 07:55:00,2021-01-28 08:55:00,-1,catch12,12
113294,113295,113307,2021-01-28 09:10:00,2021-01-28 09:15:00,2021-01-28 10:15:00,1,catch12,12
113320,113321,113333,2021-01-28 11:20:00,2021-01-28 11:25:00,2021-01-28 12:25:00,-1,catch12,12
113336,113337,113349,2021-01-28 12:40:00,2021-01-28 12:45:00,2021-01-28 13:45:00,-1,catch12,12
113420,113421,113433,2021-01-28 19:40:00,2021-01-28 19:45:00,2021-01-28 20:45:00,-1,catch12,12
113540,113541,113553,2021-01-29 05:40:00,2021-01-29 05:45:00,2021-01-29 06:45:00,1,catch12,12
113960,113961,113973,2021-01-30 16:40:00,2021-01-30 16:45:00,2021-01-30 17:45:00,1,catch12,12
114311,114312,114324,2021-01-31 21:55:00,2021-01-31 22:00:00,2021-01-31 23:00:00,-1,catch12,12
114358,114359,114371,2021-02-01 01:50:00,2021-02-01 01:55:00,2021-02-01 02:55:00,1,catch12,12
114374,114375,114387,2021-02-01 03:10:00,2021-02-01 03:15:00,2021-02-01 04:15:00,-1,catch12,12
114501,114502,114514,2021-02-01 13:45:00,2021-02-01 13:50:00,2021-02-01 14:50:00,-1,catch12,12
114596,114597,114609,2021-02-01 21:40:00,2021-02-01 21:45:00,2021-02-01 22:45:00,-1,catch12,12
114634,114635,114647,2021-02-02 00:50:00,2021-02-02 00:55:00,2021-02-02 01:55:00,-1,catch12,12
115120,115121,115133,2021-02-03 17:20:00,2021-02-03 17:25:00,2021-02-03 18:25:00,-1,catch12,12
115257,115258,115270,2021-02-04 04:45:00,2021-02-04 04:50:00,2021-02-04 05:50:00,-1,catch12,12
115287,115288,115300,2021-02-04 07:15:00,2021-02-04 07:20:00,2021-02-04 08:20:00,-1,catch12,12
115487,115488,115500,2021-02-04 23:55:00,2021-02-05 00:00:00,2021-02-05 01:00:00,-1,catch12,12
115752,115753,115765,2021-02-05 22:00:00,2021-02-05 22:05:00,2021-02-05 23:05:00,-1,catch12,12
115881,115882,115894,2021-02-06 08:45:00,2021-02-06 08:50:00,2021-02-06 09:50:00,-1,catch12,12
116104,116105,116117,2021-02-07 03:20:00,2021-02-07 03:25:00,2021-02-07 04:25:00,1,catch12,12
116167,116168,116180,2021-02-07 08:35:00,2021-02-07 08:40:00,2021-02-07 09:40:00,1,catch12,12
116281,116282,116294,2021-02-07 18:05:00,2021-02-07 18:10:00,2021-02-07 19:10:00,-1,catch12,12
116391,116392,116404,2021-02-08 03:15:00,2021-02-08 03:20:00,2021-02-08 04:20:00,1,catch12,12
116456,116457,116469,2021-02-08 08:40:00,2021-02-08 08:45:00,2021-02-08 09:45:00,-1,catch12,12
116599,116600,116612,2021-02-08 20:35:00,2021-02-08 20:40:00,2021-02-08 21:40:00,-1,catch12,12
116721,116722,116734,2021-02-09 06:45:00,2021-02-09 06:50:00,2021-02-09 07:50:00,1,catch12,12
116765,116766,116778,2021-02-09 10:25:00,2021-02-09 10:30:00,2021-02-09 11:30:00,1,catch12,12
116821,116822,116834,2021-02-09 15:05:00,2021-02-09 15:10:00,2021-02-09 16:10:00,1,catch12,12
117093,117094,117106,2021-02-10 13:45:00,2021-02-10 13:50:00,2021-02-10 14:50:00,-1,catch12,12
117237,117238,117250,2021-02-11 01:45:00,2021-02-11 01:50:00,2021-02-11 02:50:00,1,catch12,12
117712,117713,117725,2021-02-12 17:20:00,2021-02-12 17:25:00,2021-02-12 18:25:00,-1,catch12,12
117774,117775,117787,2021-02-12 22:30:00,2021-02-12 22:35:00,2021-02-12 23:35:00,-1,catch12,12
117791,117792,117804,2021-02-12 23:55:00,2021-02-13 00:00:00,2021-02-13 01:00:00,-1,catch12,12
117839,117840,117852,2021-02-13 03:55:00,2021-02-13 04:00:00,2021-02-13 05:00:00,1,catch12,12
117977,117978,117990,2021-02-13 15:25:00,2021-02-13 15:30:00,2021-02-13 16:30:00,-1,catch12,12
117998,117999,118011,2021-02-13 17:10:00,2021-02-13 17:15:00,2021-02-13 18:15:00,-1,catch12,12
118047,118048,118060,2021-02-13 21:15:00,2021-02-13 21:20:00,2021-02-13 22:20:00,-1,catch12,12
118135,118136,118148,2021-02-14 04:35:00,2021-02-14 04:40:00,2021-02-14 05:40:00,1,catch12,12
118193,118194,118206,2021-02-14 09:25:00,2021-02-14 09:30:00,2021-02-14 10:30:00,-1,catch12,12
118213,118214,118226,2021-02-14 11:05:00,2021-02-14 11:10:00,2021-02-14 12:10:00,-1,catch12,12
118384,118385,118397,2021-02-15 01:20:00,2021-02-15 01:25:00,2021-02-15 02:25:00,-1,catch12,12
118408,118409,118421,2021-02-15 03:20:00,2021-02-15 03:25:00,2021-02-15 04:25:00,1,catch12,12
118433,118434,118446,2021-02-15 05:25:00,2021-02-15 05:30:00,2021-02-15 06:30:00,-1,catch12,12
118474,118475,118487,2021-02-15 08:50:00,2021-02-15 08:55:00,2021-02-15 09:55:00,1,catch12,12
118517,118518,118530,2021-02-15 12:25:00,2021-02-15 12:30:00,2021-02-15 13:30:00,1,catch12,12
118547,118548,118560,2021-02-15 14:55:00,2021-02-15 15:00:00,2021-02-15 16:00:00,-1,catch12,12
118598,118599,118611,2021-02-15 19:10:00,2021-02-15 19:15:00,2021-02-15 20:15:00,-1,catch12,12
118771,118772,118784,2021-02-16 09:35:00,2021-02-16 09:40:00,2021-02-16 10:40:00,1,catch12,12
118890,118891,118903,2021-02-16 19:30:00,2021-02-16 19:35:00,2021-02-16 20:35:00,-1,catch12,12
118912,118913,118925,2021-02-16 21:20:00,2021-02-16 21:25:00,2021-02-16 22:25:00,1,catch12,12
118971,118972,118984,2021-02-17 02:15:00,2021-02-17 02:20:00,2021-02-17 03:20:00,1,catch12,12
119166,119167,119179,2021-02-17 18:30:00,2021-02-17 18:35:00,2021-02-17 19:35:00,1,catch12,12
119213,119214,119226,2021-02-17 22:25:00,2021-02-17 22:30:00,2021-02-17 23:30:00,-1,catch12,12
119503,119504,119516,2021-02-18 22:35:00,2021-02-18 22:40:00,2021-02-18 23:40:00,-1,catch12,12
119545,119546,119558,2021-02-19 02:05:00,2021-02-19 02:10:00,2021-02-19 03:10:00,-1,catch12,12
119587,119588,119600,2021-02-19 05:35:00,2021-02-19 05:40:00,2021-02-19 06:40:00,1,catch12,12
119609,119610,119622,2021-02-19 07:25:00,2021-02-19 07:30:00,2021-02-19 08:30:00,-1,catch12,12
119840,119841,119853,2021-02-20 02:40:00,2021-02-20 02:45:00,2021-02-20 03:45:00,-1,catch12,12
119946,119947,119959,2021-02-20 11:30:00,2021-02-20 11:35:00,2021-02-20 12:35:00,-1,catch12,12
120046,120047,120059,2021-02-20 19:50:00,2021-02-20 19:55:00,2021-02-20 20:55:00,-1,catch12,12
120090,120091,120103,2021-02-20 23:30:00,2021-02-20 23:35:00,2021-02-21 00:35:00,-1,catch12,12
120191,120192,120204,2021-02-21 07:55:00,2021-02-21 08:00:00,2021-02-21 09:00:00,-1,catch12,12
120470,120471,120483,2021-02-22 07:10:00,2021-02-22 07:15:00,2021-02-22 08:15:00,1,catch12,12
120493,120494,120506,2021-02-22 09:05:00,2021-02-22 09:10:00,2021-02-22 10:10:00,1,catch12,12
120505,120506,120518,2021-02-22 10:05:00,2021-02-22 10:10:00,2021-02-22 11:10:00,-1,catch12,12
120526,120527,120539,2021-02-22 11:50:00,2021-02-22 11:55:00,2021-02-22 12:55:00,-1,catch12,12
121009,121010,121022,2021-02-24 04:05:00,2021-02-24 04:10:00,2021-02-24 05:10:00,1,catch12,12
121051,121052,121064,2021-02-24 07:35:00,2021-02-24 07:40:00,2021-02-24 08:40:00,1,catch12,12
121183,121184,121196,2021-02-24 18:35:00,2021-02-24 18:40:00,2021-02-24 19:40:00,-1,catch12,12
121225,121226,121238,2021-02-24 22:05:00,2021-02-24 22:10:00,2021-02-24 23:10:00,-1,catch12,12
121288,121289,121301,2021-02-25 03:20:00,2021-02-25 03:25:00,2021-02-25 04:25:00,1,catch12,12
121329,121330,121342,2021-02-25 06:45:00,2021-02-25 06:50:00,2021-02-25 07:50:00,1,catch12,12
121734,121735,121747,2021-02-26 16:30:00,2021-02-26 16:35:00,2021-02-26 17:35:00,-1,catch12,12
121961,121962,121974,2021-02-27 11:25:00,2021-02-27 11:30:00,2021-02-27 12:30:00,-1,catch12,12
121973,121974,121986,2021-02-27 12:25:00,2021-02-27 12:30:00,2021-02-27 13:30:00,1,catch12,12
122015,122016,122028,2021-02-27 15:55:00,2021-02-27 16:00:00,2021-02-27 17:00:00,-1,catch12,12
122041,122042,122054,2021-02-27 18:05:00,2021-02-27 18:10:00,2021-02-27 19:10:00,-1,catch12,12
122185,122186,122198,2021-02-28 06:05:00,2021-02-28 06:10:00,2021-02-28 07:10:00,-1,catch12,12
122252,122253,122265,2021-02-28 11:40:00,2021-02-28 11:45:00,2021-02-28 12:45:00,1,catch12,12
122327,122328,122340,2021-02-28 17:55:00,2021-02-28 18:00:00,2021-02-28 19:00:00,-1,catch12,12
122381,122382,122394,2021-02-28 22:25:00,2021-02-28 22:30:00,2021-02-28 23:30:00,1,catch12,12
122417,122418,122430,2021-03-01 01:25:00,2021-03-01 01:30:00,2021-03-01 02:30:00,-1,catch12,12
122477,122478,122490,2021-03-01 06:25:00,2021-03-01 06:30:00,2021-03-01 07:30:00,1,catch12,12
122515,122516,122528,2021-03-01 09:35:00,2021-03-01 09:40:00,2021-03-01 10:40:00,1,catch12,12
122577,122578,122590,2021-03-01 14:45:00,2021-03-01 14:50:00,2021-03-01 15:50:00,-1,catch12,12
122611,122612,122624,2021-03-01 17:35:00,2021-03-01 17:40:00,2021-03-01 18:40:00,-1,catch12,12
122637,122638,122650,2021-03-01 19:45:00,2021-03-01 19:50:00,2021-03-01 20:50:00,1,catch12,12
122924,122925,122937,2021-03-02 19:40:00,2021-03-02 19:45:00,2021-03-02 20:45:00,1,catch12,12
122974,122975,122987,2021-03-02 23:50:00,2021-03-02 23:55:00,2021-03-03 00:55:00,-1,catch12,12
123188,123189,123201,2021-03-03 17:40:00,2021-03-03 17:45:00,2021-03-03 18:45:00,1,catch12,12
123354,123355,123367,2021-03-04 07:30:00,2021-03-04 07:35:00,2021-03-04 08:35:00,-1,catch12,12
123376,123377,123389,2021-03-04 09:20:00,2021-03-04 09:25:00,2021-03-04 10:25:00,-1,catch12,12
123413,123414,123426,2021-03-04 12:25:00,2021-03-04 12:30:00,2021-03-04 13:30:00,-1,catch12,12
123482,123483,123495,2021-03-04 18:10:00,2021-03-04 18:15:00,2021-03-04 19:15:00,-1,catch12,12
123500,123501,123513,2021-03-04 19:40:00,2021-03-04 19:45:00,2021-03-04 20:45:00,1,catch12,12
123526,123527,123539,2021-03-04 21:50:00,2021-03-04 21:55:00,2021-03-04 22:55:00,-1,catch12,12
123619,123620,123632,2021-03-05 05:35:00,2021-03-05 05:40:00,2021-03-05 06:40:00,1,catch12,12
123820,123821,123833,2021-03-05 22:20:00,2021-03-05 22:25:00,2021-03-05 23:25:00,-1,catch12,12
123847,123848,123860,2021-03-06 00:35:00,2021-03-06 00:40:00,2021-03-06 01:40:00,-1,catch12,12
123949,123950,123962,2021-03-06 09:05:00,2021-03-06 09:10:00,2021-03-06 10:10:00,1,catch12,12
124082,124083,124095,2021-03-06 20:10:00,2021-03-06 20:15:00,2021-03-06 21:15:00,1,catch12,12
124117,124118,124130,2021-03-06 23:05:00,2021-03-06 23:10:00,2021-03-07 00:10:00,1,catch12,12
124333,124334,124346,2021-03-07 17:05:00,2021-03-07 17:10:00,2021-03-07 18:10:00,-1,catch12,12
124386,124387,124399,2021-03-07 21:30:00,2021-03-07 21:35:00,2021-03-07 22:35:00,1,catch12,12
124433,124434,124446,2021-03-08 01:25:00,2021-03-08 01:30:00,2021-03-08 02:30:00,-1,catch12,12
124624,124625,124637,2021-03-08 17:20:00,2021-03-08 17:25:00,2021-03-08 18:25:00,1,catch12,12
124662,124663,124675,2021-03-08 20:30:00,2021-03-08 20:35:00,2021-03-08 21:35:00,1,catch12,12
124727,124728,124740,2021-03-09 01:55:00,2021-03-09 02:00:00,2021-03-09 03:00:00,-1,catch12,12
124754,124755,124767,2021-03-09 04:10:00,2021-03-09 04:15:00,2021-03-09 05:15:00,-1,catch12,12
124834,124835,124847,2021-03-09 10:50:00,2021-03-09 10:55:00,2021-03-09 11:55:00,1,catch12,12
124959,124960,124972,2021-03-09 21:15:00,2021-03-09 21:20:00,2021-03-09 22:20:00,-1,catch12,12
124974,124975,124987,2021-03-09 22:30:00,2021-03-09 22:35:00,2021-03-09 23:35:00,-1,catch12,12
125047,125048,125060,2021-03-10 04:35:00,2021-03-10 04:40:00,2021-03-10 05:40:00,-1,catch12,12
125134,125135,125147,2021-03-10 11:50:00,2021-03-10 11:55:00,2021-03-10 12:55:00,1,catch12,12
125211,125212,125224,2021-03-10 18:15:00,2021-03-10 18:20:00,2021-03-10 19:20:00,-1,catch12,12
125234,125235,125247,2021-03-10 20:10:00,2021-03-10 20:15:00,2021-03-10 21:15:00,-1,catch12,12
125299,125300,125312,2021-03-11 01:35:00,2021-03-11 01:40:00,2021-03-11 02:40:00,1,catch12,12
125346,125347,125359,2021-03-11 05:30:00,2021-03-11 05:35:00,2021-03-11 06:35:00,-1,catch12,12
125371,125372,125384,2021-03-11 07:35:00,2021-03-11 07:40:00,2021-03-11 08:40:00,-1,catch12,12
125408,125409,125421,2021-03-11 10:40:00,2021-03-11 10:45:00,2021-03-11 11:45:00,1,catch12,12
125448,125449,125461,2021-03-11 14:00:00,2021-03-11 14:05:00,2021-03-11 15:05:00,1,catch12,12
125779,125780,125792,2021-03-12 17:35:00,2021-03-12 17:40:00,2021-03-12 18:40:00,-1,catch12,12
125800,125801,125813,2021-03-12 19:20:00,2021-03-12 19:25:00,2021-03-12 20:25:00,-1,catch12,12
125847,125848,125860,2021-03-12 23:15:00,2021-03-12 23:20:00,2021-03-13 00:20:00,1,catch12,12
125885,125886,125898,2021-03-13 02:25:00,2021-03-13 02:30:00,2021-03-13 03:30:00,1,catch12,12
125912,125913,125925,2021-03-13 04:40:00,2021-03-13 04:45:00,2021-03-13 05:45:00,1,catch12,12
125926,125927,125939,2021-03-13 05:50:00,2021-03-13 05:55:00,2021-03-13 06:55:00,-1,catch12,12
125940,125941,125953,2021-03-13 07:00:00,2021-03-13 07:05:00,2021-03-13 08:05:00,-1,catch12,12
126050,126051,126063,2021-03-13 16:10:00,2021-03-13 16:15:00,2021-03-13 17:15:00,1,catch12,12
126106,126107,126119,2021-03-13 20:50:00,2021-03-13 20:55:00,2021-03-13 21:55:00,1,catch12,12
126184,126185,126197,2021-03-14 03:20:00,2021-03-14 03:25:00,2021-03-14 04:25:00,1,catch12,12
126295,126296,126308,2021-03-14 12:35:00,2021-03-14 12:40:00,2021-03-14 13:40:00,-1,catch12,12
126374,126375,126387,2021-03-14 19:10:00,2021-03-14 19:15:00,2021-03-14 20:15:00,-1,catch12,12
126394,126395,126407,2021-03-14 20:50:00,2021-03-14 20:55:00,2021-03-14 21:55:00,1,catch12,12
126463,126464,126476,2021-03-15 02:35:00,2021-03-15 02:40:00,2021-03-15 03:40:00,1,catch12,12
126596,126597,126609,2021-03-15 13:40:00,2021-03-15 13:45:00,2021-03-15 14:45:00,-1,catch12,12
126725,126726,126738,2021-03-16 00:25:00,2021-03-16 00:30:00,2021-03-16 01:30:00,-1,catch12,12
126894,126895,126907,2021-03-16 14:30:00,2021-03-16 14:35:00,2021-03-16 15:35:00,1,catch12,12
126942,126943,126955,2021-03-16 18:30:00,2021-03-16 18:35:00,2021-03-16 19:35:00,1,catch12,12
127241,127242,127254,2021-03-17 19:25:00,2021-03-17 19:30:00,2021-03-17 20:30:00,1,catch12,12
127381,127382,127394,2021-03-18 07:05:00,2021-03-18 07:10:00,2021-03-18 08:10:00,-1,catch12,12
127527,127528,127540,2021-03-18 19:15:00,2021-03-18 19:20:00,2021-03-18 20:20:00,-1,catch12,12
127673,127674,127686,2021-03-19 07:25:00,2021-03-19 07:30:00,2021-03-19 08:30:00,1,catch12,12
127874,127875,127887,2021-03-20 00:10:00,2021-03-20 00:15:00,2021-03-20 01:15:00,1,catch12,12
127964,127965,127977,2021-03-20 07:40:00,2021-03-20 07:45:00,2021-03-20 08:45:00,-1,catch12,12
127995,127996,128008,2021-03-20 10:15:00,2021-03-20 10:20:00,2021-03-20 11:20:00,-1,catch12,12
128037,128038,128050,2021-03-20 13:45:00,2021-03-20 13:50:00,2021-03-20 14:50:00,-1,catch12,12
128060,128061,128073,2021-03-20 15:40:00,2021-03-20 15:45:00,2021-03-20 16:45:00,-1,catch12,12
128110,128111,128123,2021-03-20 19:50:00,2021-03-20 19:55:00,2021-03-20 20:55:00,-1,catch12,12
128324,128325,128337,2021-03-21 13:40:00,2021-03-21 13:45:00,2021-03-21 14:45:00,-1,catch12,12
128364,128365,128377,2021-03-21 17:00:00,2021-03-21 17:05:00,2021-03-21 18:05:00,-1,catch12,12
128431,128432,128444,2021-03-21 22:35:00,2021-03-21 22:40:00,2021-03-21 23:40:00,-1,catch12,12
128443,128444,128456,2021-03-21 23:35:00,2021-03-21 23:40:00,2021-03-22 00:40:00,1,catch12,12
128531,128532,128544,2021-03-22 06:55:00,2021-03-22 07:00:00,2021-03-22 08:00:00,-1,catch12,12
128597,128598,128610,2021-03-22 12:25:00,2021-03-22 12:30:00,2021-03-22 13:30:00,-1,catch12,12
128654,128655,128667,2021-03-22 17:10:00,2021-03-22 17:15:00,2021-03-22 18:15:00,1,catch12,12
128935,128936,128948,2021-03-23 16:35:00,2021-03-23 16:40:00,2021-03-23 17:40:00,-1,catch12,12
129052,129053,129065,2021-03-24 02:20:00,2021-03-24 02:25:00,2021-03-24 03:25:00,-1,catch12,12
129150,129151,129163,2021-03-24 10:30:00,2021-03-24 10:35:00,2021-03-24 11:35:00,1,catch12,12
129239,129240,129252,2021-03-24 17:55:00,2021-03-24 18:00:00,2021-03-24 19:00:00,-1,catch12,12
129335,129336,129348,2021-03-25 01:55:00,2021-03-25 02:00:00,2021-03-25 03:00:00,-1,catch12,12
129444,129445,129457,2021-03-25 11:00:00,2021-03-25 11:05:00,2021-03-25 12:05:00,1,catch12,12
129470,129471,129483,2021-03-25 13:10:00,2021-03-25 13:15:00,2021-03-25 14:15:00,-1,catch12,12
129485,129486,129498,2021-03-25 14:25:00,2021-03-25 14:30:00,2021-03-25 15:30:00,-1,catch12,12
129546,129547,129559,2021-03-25 19:30:00,2021-03-25 19:35:00,2021-03-25 20:35:00,1,catch12,12
129654,129655,129667,2021-03-26 04:30:00,2021-03-26 04:35:00,2021-03-26 05:35:00,1,catch12,12
129825,129826,129838,2021-03-26 18:45:00,2021-03-26 18:50:00,2021-03-26 19:50:00,-1,catch12,12
129845,129846,129858,2021-03-26 20:25:00,2021-03-26 20:30:00,2021-03-26 21:30:00,-1,catch12,12
129862,129863,129875,2021-03-26 21:50:00,2021-03-26 21:55:00,2021-03-26 22:55:00,-1,catch12,12
129906,129907,129919,2021-03-27 01:30:00,2021-03-27 01:35:00,2021-03-27 02:35:00,-1,catch12,12
129987,129988,130000,2021-03-27 08:15:00,2021-03-27 08:20:00,2021-03-27 09:20:00,1,catch12,12
130167,130168,130180,2021-03-27 23:15:00,2021-03-27 23:20:00,2021-03-28 00:20:00,-1,catch12,12
130182,130183,130195,2021-03-28 00:30:00,2021-03-28 00:35:00,2021-03-28 01:35:00,-1,catch12,12
130219,130220,130232,2021-03-28 03:35:00,2021-03-28 03:40:00,2021-03-28 04:40:00,1,catch12,12
130418,130419,130431,2021-03-28 20:10:00,2021-03-28 20:15:00,2021-03-28 21:15:00,-1,catch12,12
130483,130484,130496,2021-03-29 01:35:00,2021-03-29 01:40:00,2021-03-29 02:40:00,-1,catch12,12
130634,130635,130647,2021-03-29 14:10:00,2021-03-29 14:15:00,2021-03-29 15:15:00,1,catch12,12
130649,130650,130662,2021-03-29 15:25:00,2021-03-29 15:30:00,2021-03-29 16:30:00,1,catch12,12
130758,130759,130771,2021-03-30 00:30:00,2021-03-30 00:35:00,2021-03-30 01:35:00,-1,catch12,12
131026,131027,131039,2021-03-30 22:50:00,2021-03-30 22:55:00,2021-03-30 23:55:00,1,catch12,12
131038,131039,131051,2021-03-30 23:50:00,2021-03-30 23:55:00,2021-03-31 00:55:00,1,catch12,12
131059,131060,131072,2021-03-31 01:35:00,2021-03-31 01:40:00,2021-03-31 02:40:00,-1,catch12,12
131093,131094,131106,2021-03-31 04:25:00,2021-03-31 04:30:00,2021-03-31 05:30:00,1,catch12,12
131167,131168,131180,2021-03-31 10:35:00,2021-03-31 10:40:00,2021-03-31 11:40:00,1,catch12,12
131314,131315,131327,2021-03-31 22:50:00,2021-03-31 22:55:00,2021-03-31 23:55:00,-1,catch12,12
131367,131368,131380,2021-04-01 03:15:00,2021-04-01 03:20:00,2021-04-01 04:20:00,1,catch12,12
131379,131380,131392,2021-04-01 04:15:00,2021-04-01 04:20:00,2021-04-01 05:20:00,1,catch12,12
131468,131469,131481,2021-04-01 11:40:00,2021-04-01 11:45:00,2021-04-01 12:45:00,1,catch12,12
131530,131531,131543,2021-04-01 16:50:00,2021-04-01 16:55:00,2021-04-01 17:55:00,-1,catch12,12
131604,131605,131617,2021-04-01 23:00:00,2021-04-01 23:05:00,2021-04-02 00:05:00,-1,catch12,12
131639,131640,131652,2021-04-02 01:55:00,2021-04-02 02:00:00,2021-04-02 03:00:00,-1,catch12,12
