signal_position,entry_position,exit_position,signal_date,entry_date,exit_date,side,branch,hold_bars
299989,299990,300038,2022-11-07 15:05:00,2022-11-07 15:10:00,2022-11-07 19:10:00,-1,luri48,48
300546,300547,300595,2022-11-09 13:30:00,2022-11-09 13:35:00,2022-11-09 17:35:00,1,luri48,48
301717,301718,301766,2022-11-13 15:05:00,2022-11-13 15:10:00,2022-11-13 19:10:00,-1,luri48,48
304576,304577,304625,2022-11-23 13:20:00,2022-11-23 13:25:00,2022-11-23 17:25:00,-1,luri48,48
306301,306302,306350,2022-11-29 13:05:00,2022-11-29 13:10:00,2022-11-29 17:10:00,-1,luri48,48
306503,306504,306552,2022-11-30 05:55:00,2022-11-30 06:00:00,2022-11-30 10:00:00,-1,luri48,48
309270,309271,309319,2022-12-09 20:30:00,2022-12-09 20:35:00,2022-12-10 00:35:00,-1,luri48,48
310184,310185,310233,2022-12-13 00:40:00,2022-12-13 00:45:00,2022-12-13 04:45:00,-1,luri48,48
310715,310716,310764,2022-12-14 20:55:00,2022-12-14 21:00:00,2022-12-15 01:00:00,-1,luri48,48
310835,310836,310884,2022-12-15 06:55:00,2022-12-15 07:00:00,2022-12-15 11:00:00,-1,luri48,48
311806,311807,311855,2022-12-18 15:50:00,2022-12-18 15:55:00,2022-12-18 19:55:00,-1,luri48,48
313157,313158,313206,2022-12-23 08:25:00,2022-12-23 08:30:00,2022-12-23 12:30:00,1,luri48,48
313248,313249,313297,2022-12-23 16:00:00,2022-12-23 16:05:00,2022-12-23 20:05:00,-1,luri48,48
315062,315063,315111,2022-12-29 23:10:00,2022-12-29 23:15:00,2022-12-30 03:15:00,1,luri48,48
315279,315280,315328,2022-12-30 17:15:00,2022-12-30 17:20:00,2022-12-30 21:20:00,1,luri48,48
315705,315706,315754,2023-01-01 04:45:00,2023-01-01 04:50:00,2023-01-01 08:50:00,-1,luri48,48
316639,316640,316688,2023-01-04 10:35:00,2023-01-04 10:40:00,2023-01-04 14:40:00,-1,luri48,48
317682,317683,317731,2023-01-08 01:30:00,2023-01-08 01:35:00,2023-01-08 05:35:00,-1,luri48,48
319621,319622,319670,2023-01-14 19:05:00,2023-01-14 19:10:00,2023-01-14 23:10:00,-1,luri48,48
320402,320403,320451,2023-01-17 12:10:00,2023-01-17 12:15:00,2023-01-17 16:15:00,1,luri48,48
320553,320554,320602,2023-01-18 00:45:00,2023-01-18 00:50:00,2023-01-18 04:50:00,-1,luri48,48
321607,321608,321656,2023-01-21 16:35:00,2023-01-21 16:40:00,2023-01-21 20:40:00,1,luri48,48
321722,321723,321771,2023-01-22 02:10:00,2023-01-22 02:15:00,2023-01-22 06:15:00,-1,luri48,48
326336,326337,326385,2023-02-07 02:40:00,2023-02-07 02:45:00,2023-02-07 06:45:00,1,luri48,48
326769,326770,326818,2023-02-08 14:45:00,2023-02-08 14:50:00,2023-02-08 18:50:00,-1,luri48,48
327328,327329,327377,2023-02-10 13:20:00,2023-02-10 13:25:00,2023-02-10 17:25:00,-1,luri48,48
327791,327792,327840,2023-02-12 03:55:00,2023-02-12 04:00:00,2023-02-12 08:00:00,-1,luri48,48
332329,332330,332378,2023-02-27 22:05:00,2023-02-27 22:10:00,2023-02-28 02:10:00,1,luri48,48
332406,332407,332455,2023-02-28 04:30:00,2023-02-28 04:35:00,2023-02-28 08:35:00,-1,luri48,48
334279,334280,334328,2023-03-06 16:35:00,2023-03-06 16:40:00,2023-03-06 20:40:00,1,luri48,48
334495,334496,334544,2023-03-07 10:35:00,2023-03-07 10:40:00,2023-03-07 14:40:00,-1,luri48,48
336215,336216,336264,2023-03-13 09:55:00,2023-03-13 10:00:00,2023-03-13 14:00:00,-1,luri48,48
337051,337052,337100,2023-03-16 07:35:00,2023-03-16 07:40:00,2023-03-16 11:40:00,1,luri48,48
337226,337227,337275,2023-03-16 22:10:00,2023-03-16 22:15:00,2023-03-17 02:15:00,1,luri48,48
337784,337785,337833,2023-03-18 20:40:00,2023-03-18 20:45:00,2023-03-19 00:45:00,1,luri48,48
337863,337864,337912,2023-03-19 03:15:00,2023-03-19 03:20:00,2023-03-19 07:20:00,1,luri48,48
339767,339768,339816,2023-03-25 17:55:00,2023-03-25 18:00:00,2023-03-25 22:00:00,-1,luri48,48
340038,340039,340087,2023-03-26 16:30:00,2023-03-26 16:35:00,2023-03-26 20:35:00,-1,luri48,48
340517,340518,340566,2023-03-28 08:25:00,2023-03-28 08:30:00,2023-03-28 12:30:00,1,luri48,48
341641,341642,341690,2023-04-01 06:05:00,2023-04-01 06:10:00,2023-04-01 10:10:00,-1,luri48,48
347859,347860,347908,2023-04-22 20:15:00,2023-04-22 20:20:00,2023-04-23 00:20:00,1,luri48,48
348268,348269,348317,2023-04-24 06:20:00,2023-04-24 06:25:00,2023-04-24 10:25:00,-1,luri48,48
349908,349909,349957,2023-04-29 23:00:00,2023-04-29 23:05:00,2023-04-30 03:05:00,-1,luri48,48
350039,350040,350088,2023-04-30 09:55:00,2023-04-30 10:00:00,2023-04-30 14:00:00,-1,luri48,48
351673,351674,351722,2023-05-06 02:05:00,2023-05-06 02:10:00,2023-05-06 06:10:00,-1,luri48,48
353381,353382,353430,2023-05-12 00:25:00,2023-05-12 00:30:00,2023-05-12 04:30:00,-1,luri48,48
353540,353541,353589,2023-05-12 13:40:00,2023-05-12 13:45:00,2023-05-12 17:45:00,1,luri48,48
353928,353929,353977,2023-05-13 22:00:00,2023-05-13 22:05:00,2023-05-14 02:05:00,1,luri48,48
356094,356095,356143,2023-05-21 10:30:00,2023-05-21 10:35:00,2023-05-21 14:35:00,-1,luri48,48
356643,356644,356692,2023-05-23 08:15:00,2023-05-23 08:20:00,2023-05-23 12:20:00,-1,luri48,48
357406,357407,357455,2023-05-25 23:50:00,2023-05-25 23:55:00,2023-05-26 03:55:00,-1,luri48,48
357621,357622,357670,2023-05-26 17:45:00,2023-05-26 17:50:00,2023-05-26 21:50:00,-1,luri48,48
357717,357718,357766,2023-05-27 01:45:00,2023-05-27 01:50:00,2023-05-27 05:50:00,-1,luri48,48
357774,357775,357823,2023-05-27 06:30:00,2023-05-27 06:35:00,2023-05-27 10:35:00,-1,luri48,48
358496,358497,358545,2023-05-29 18:40:00,2023-05-29 18:45:00,2023-05-29 22:45:00,-1,luri48,48
360970,360971,361019,2023-06-07 08:50:00,2023-06-07 08:55:00,2023-06-07 12:55:00,-1,luri48,48
362041,362042,362090,2023-06-11 02:05:00,2023-06-11 02:10:00,2023-06-11 06:10:00,-1,luri48,48
363856,363857,363905,2023-06-17 09:20:00,2023-06-17 09:25:00,2023-06-17 13:25:00,-1,luri48,48
364612,364613,364661,2023-06-20 00:20:00,2023-06-20 00:25:00,2023-06-20 04:25:00,1,luri48,48
365785,365786,365834,2023-06-24 02:05:00,2023-06-24 02:10:00,2023-06-24 06:10:00,-1,luri48,48
370843,370844,370892,2023-07-11 15:35:00,2023-07-11 15:40:00,2023-07-11 19:40:00,1,luri48,48
370980,370981,371029,2023-07-12 03:00:00,2023-07-12 03:05:00,2023-07-12 07:05:00,-1,luri48,48
371721,371722,371770,2023-07-14 16:45:00,2023-07-14 16:50:00,2023-07-14 20:50:00,1,luri48,48
372994,372995,373043,2023-07-19 02:50:00,2023-07-19 02:55:00,2023-07-19 06:55:00,1,luri48,48
373535,373536,373584,2023-07-20 23:55:00,2023-07-21 00:00:00,2023-07-21 04:00:00,1,luri48,48
374940,374941,374989,2023-07-25 21:00:00,2023-07-25 21:05:00,2023-07-26 01:05:00,-1,luri48,48
375782,375783,375831,2023-07-28 19:10:00,2023-07-28 19:15:00,2023-07-28 23:15:00,-1,luri48,48
376026,376027,376075,2023-07-29 15:30:00,2023-07-29 15:35:00,2023-07-29 19:35:00,-1,luri48,48
376518,376519,376567,2023-07-31 08:30:00,2023-07-31 08:35:00,2023-07-31 12:35:00,-1,luri48,48
376773,376774,376822,2023-08-01 05:45:00,2023-08-01 05:50:00,2023-08-01 09:50:00,-1,luri48,48
377244,377245,377293,2023-08-02 21:00:00,2023-08-02 21:05:00,2023-08-03 01:05:00,-1,luri48,48
377709,377710,377758,2023-08-04 11:45:00,2023-08-04 11:50:00,2023-08-04 15:50:00,-1,luri48,48
379524,379525,379573,2023-08-10 19:00:00,2023-08-10 19:05:00,2023-08-10 23:05:00,-1,luri48,48
381036,381037,381085,2023-08-16 01:00:00,2023-08-16 01:05:00,2023-08-16 05:05:00,-1,luri48,48
381149,381150,381198,2023-08-16 10:25:00,2023-08-16 10:30:00,2023-08-16 14:30:00,-1,luri48,48
381372,381373,381421,2023-08-17 05:00:00,2023-08-17 05:05:00,2023-08-17 09:05:00,1,luri48,48
381438,381439,381487,2023-08-17 10:30:00,2023-08-17 10:35:00,2023-08-17 14:35:00,-1,luri48,48
382401,382402,382450,2023-08-20 18:45:00,2023-08-20 18:50:00,2023-08-20 22:50:00,1,luri48,48
383067,383068,383116,2023-08-23 02:15:00,2023-08-23 02:20:00,2023-08-23 06:20:00,1,luri48,48
387295,387296,387344,2023-09-06 18:35:00,2023-09-06 18:40:00,2023-09-06 22:40:00,1,luri48,48
387593,387594,387642,2023-09-07 19:25:00,2023-09-07 19:30:00,2023-09-07 23:30:00,1,luri48,48
388671,388672,388720,2023-09-11 13:15:00,2023-09-11 13:20:00,2023-09-11 17:20:00,-1,luri48,48
389799,389800,389848,2023-09-15 11:15:00,2023-09-15 11:20:00,2023-09-15 15:20:00,-1,luri48,48
390835,390836,390884,2023-09-19 01:35:00,2023-09-19 01:40:00,2023-09-19 05:40:00,-1,luri48,48
393137,393138,393186,2023-09-27 01:25:00,2023-09-27 01:30:00,2023-09-27 05:30:00,1,luri48,48
394032,394033,394081,2023-09-30 04:00:00,2023-09-30 04:05:00,2023-09-30 08:05:00,-1,luri48,48
394437,394438,394486,2023-10-01 13:45:00,2023-10-01 13:50:00,2023-10-01 17:50:00,1,luri48,48
394691,394692,394740,2023-10-02 10:55:00,2023-10-02 11:00:00,2023-10-02 15:00:00,1,luri48,48
396399,396400,396448,2023-10-08 09:15:00,2023-10-08 09:20:00,2023-10-08 13:20:00,-1,luri48,48
397377,397378,397426,2023-10-11 18:45:00,2023-10-11 18:50:00,2023-10-11 22:50:00,-1,luri48,48
398500,398501,398549,2023-10-15 16:20:00,2023-10-15 16:25:00,2023-10-15 20:25:00,-1,luri48,48
399088,399089,399137,2023-10-17 17:20:00,2023-10-17 17:25:00,2023-10-17 21:25:00,1,luri48,48
399938,399939,399987,2023-10-20 16:10:00,2023-10-20 16:15:00,2023-10-20 20:15:00,-1,luri48,48
400299,400300,400348,2023-10-21 22:15:00,2023-10-21 22:20:00,2023-10-22 02:20:00,-1,luri48,48
400716,400717,400765,2023-10-23 09:00:00,2023-10-23 09:05:00,2023-10-23 13:05:00,-1,luri48,48
401866,401867,401915,2023-10-27 08:50:00,2023-10-27 08:55:00,2023-10-27 12:55:00,-1,luri48,48
403518,403519,403567,2023-11-02 02:30:00,2023-11-02 02:35:00,2023-11-02 06:35:00,1,luri48,48
403710,403711,403759,2023-11-02 18:30:00,2023-11-02 18:35:00,2023-11-02 22:35:00,1,luri48,48
407403,407404,407452,2023-11-15 14:15:00,2023-11-15 14:20:00,2023-11-15 18:20:00,1,luri48,48
407627,407628,407676,2023-11-16 08:55:00,2023-11-16 09:00:00,2023-11-16 13:00:00,-1,luri48,48
407928,407929,407977,2023-11-17 10:00:00,2023-11-17 10:05:00,2023-11-17 14:05:00,-1,luri48,48
408885,408886,408934,2023-11-20 17:45:00,2023-11-20 17:50:00,2023-11-20 21:50:00,1,luri48,48
409017,409018,409066,2023-11-21 04:45:00,2023-11-21 04:50:00,2023-11-21 08:50:00,-1,luri48,48
411273,411274,411322,2023-11-29 00:45:00,2023-11-29 00:50:00,2023-11-29 04:50:00,-1,luri48,48
411546,411547,411595,2023-11-29 23:30:00,2023-11-29 23:35:00,2023-11-30 03:35:00,1,luri48,48
413856,413857,413905,2023-12-08 00:00:00,2023-12-08 00:05:00,2023-12-08 04:05:00,1,luri48,48
415497,415498,415546,2023-12-13 16:45:00,2023-12-13 16:50:00,2023-12-13 20:50:00,1,luri48,48
416288,416289,416337,2023-12-16 10:40:00,2023-12-16 10:45:00,2023-12-16 14:45:00,1,luri48,48
417848,417849,417897,2023-12-21 20:40:00,2023-12-21 20:45:00,2023-12-22 00:45:00,1,luri48,48
418058,418059,418107,2023-12-22 14:10:00,2023-12-22 14:15:00,2023-12-22 18:15:00,-1,luri48,48
418873,418874,418922,2023-12-25 10:05:00,2023-12-25 10:10:00,2023-12-25 14:10:00,-1,luri48,48
419381,419382,419430,2023-12-27 04:25:00,2023-12-27 04:30:00,2023-12-27 08:30:00,-1,luri48,48
419525,419526,419574,2023-12-27 16:25:00,2023-12-27 16:30:00,2023-12-27 20:30:00,1,luri48,48
