signal_time,entry_time,q,control,side,anchor_valid,oi_rotation,taker_gap,um_oi_change,cm_oi_change,um_taker,cm_taker,oi_rotation_rank,taker_gap_rank,um_oi_change_rank,cm_oi_change_rank,um_taker_rank,cm_taker_rank,feature_complete
2021-08-04T14:55:00Z,2021-08-04T15:05:00Z,0.8,cm_only,1,True,0.111745406371,0.0338268830033,0.0452394562408,-0.0665059501306,-0.0293548320089,-0.142102537994,1,0.303571428571,0.845238095238,0.994047619048,0.196428571429,0.755952380952,True
2021-08-04T17:55:00Z,2021-08-04T18:05:00Z,0.8,cm_only,1,True,0.0285120379519,-0.0149760657239,-0.0310063439561,-0.059518381908,0.0062582218335,-0.135317108852,0.625,0.0952380952381,0.696428571429,0.988095238095,0.0357142857143,0.732142857143,True
2021-08-05T07:55:00Z,2021-08-05T08:05:00Z,0.8,cm_only,1,True,0.0593677216087,0.0045936179638,0.0328525698879,-0.0265151517208,-0.137831203723,-0.188756348821,0.892857142857,0.0238095238095,0.732142857143,0.803571428571,0.75,0.869047619048,True
2021-08-05T14:55:00Z,2021-08-05T15:05:00Z,0.8,cm_only,-1,True,-0.107149193204,0.0709605542201,-0.0659297182037,0.0412194750005,0.20200972683,0.146457305175,0.994047619048,0.52380952381,0.958333333333,0.928571428571,0.922619047619,0.75,True
2021-08-06T01:55:00Z,2021-08-06T02:05:00Z,0.8,cm_only,-1,True,-0.0210525507621,0.0390632302197,0.0102981228055,0.0313506735675,0.160158573302,0.171286643667,0.410714285714,0.309523809524,0.25,0.815476190476,0.85119047619,0.821428571429,True
2021-08-06T06:55:00Z,2021-08-06T07:05:00Z,0.8,cm_only,-1,True,-0.00615967427268,0.0540476257068,0.0371530405828,0.0433127148555,0.00154177310742,0.112378003064,0.119047619048,0.440476190476,0.779761904762,0.904761904762,0.00595238095238,0.60119047619,True
2021-08-08T06:55:00Z,2021-08-08T07:05:00Z,0.8,cm_only,-1,True,0.0121738266069,0.0157869113434,0.0535464431077,0.0413726165008,0.0923548323539,0.138476836871,0.315476190476,0.10119047619,0.886904761905,0.904761904762,0.565476190476,0.744047619048,True
2021-08-10T18:55:00Z,2021-08-10T19:05:00Z,0.8,cm_only,-1,True,-0.0597218995654,0.0216658560897,-0.00167575635238,0.058046143213,0.134288333793,0.16100487514,0.833333333333,0.178571428571,0.0178571428571,0.946428571429,0.821428571429,0.863095238095,True
2021-08-13T04:55:00Z,2021-08-13T05:05:00Z,0.8,cm_only,1,True,0.0089508833176,0.104295270111,-0.0259613217413,-0.0349122050589,-0.0479516301936,-0.0962220816323,0.238095238095,0.791666666667,0.565476190476,0.85119047619,0.345238095238,0.64880952381,True
2021-08-14T11:55:00Z,2021-08-14T12:05:00Z,0.8,cm_only,-1,True,-0.0392917778762,-0.101338854755,0.00950213663238,0.0487939145086,0.025151873612,0.178899458452,0.75,0.738095238095,0.214285714286,0.928571428571,0.184523809524,0.886904761905,True
