clock_name,q,source_signal_day,signal_day,decision_time,entry_time,exit_time,side,participation_score_eur,participation_score_try,participation_score_brl,relative_taker_pressure_eur,relative_taker_pressure_try,relative_taker_pressure_brl,median_relative_taker_pressure,participating_books,participation_breadth
absolute_book_participation,0.65,2022-04-18,2022-04-18,2022-04-19,2022-04-19 00:05:00,2022-04-22 00:05:00,LONG,0.394444444444,0.761111111111,0.6,0.197463484153,0.0586414695213,-0.0718078896537,0.0586414695213,TRY,1
absolute_book_participation,0.65,2022-04-25,2022-04-25,2022-04-26,2022-04-26 00:05:00,2022-04-29 00:05:00,LONG,0.525,0.752777777778,0.780555555556,0.150666276219,-0.142836193065,0.0891834196181,0.0891834196181,TRY+BRL,2
absolute_book_participation,0.65,2022-05-02,2022-05-02,2022-05-03,2022-05-03 00:05:00,2022-05-06 00:05:00,LONG,0.619444444444,0.813888888889,0.525,0.0868520698262,0.135574718891,-0.0281734207723,0.0868520698262,TRY,1
absolute_book_participation,0.65,2022-05-08,2022-05-08,2022-05-09,2022-05-09 00:05:00,2022-05-12 00:05:00,LONG,0.388888888889,0.552777777778,0.644444444444,0.117373755283,0.14420563594,0.200753106792,0.14420563594,,0
absolute_book_participation,0.65,2022-05-13,2022-05-13,2022-05-14,2022-05-14 00:05:00,2022-05-17 00:05:00,LONG,0.152777777778,0.552777777778,0.527777777778,0.430968680139,0.0182284280418,-0.126970550225,0.0182284280418,,0
absolute_book_participation,0.65,2022-05-19,2022-05-19,2022-05-20,2022-05-20 00:05:00,2022-05-23 00:05:00,LONG,0.216666666667,0.0861111111111,0.45,0.225911306122,0.134358137459,-0.125874240282,0.134358137459,,0
absolute_book_participation,0.65,2022-05-26,2022-05-26,2022-05-27,2022-05-27 00:05:00,2022-05-30 00:05:00,LONG,0.311111111111,0.652777777778,0.477777777778,0.352862007303,0.118458677245,-0.0248026452108,0.118458677245,TRY,1
absolute_book_participation,0.65,2022-05-30,2022-05-30,2022-05-31,2022-05-31 00:05:00,2022-06-03 00:05:00,LONG,0.25,0.755555555556,0.769444444444,0.484979660875,0.195003964674,0.282748772494,0.282748772494,TRY+BRL,2
absolute_book_participation,0.65,2022-06-03,2022-06-03,2022-06-04,2022-06-04 00:05:00,2022-06-07 00:05:00,LONG,0.669444444444,0.944444444444,0.647222222222,0.400725137803,-0.0156562199741,0.0267264029719,0.0267264029719,EUR+TRY,2
absolute_book_participation,0.65,2022-06-06,2022-06-06,2022-06-07,2022-06-07 00:05:00,2022-06-10 00:05:00,LONG,0.519444444444,0.905555555556,0.777777777778,0.0923316009781,0.15349594249,0.214630422409,0.15349594249,TRY+BRL,2
absolute_book_participation,0.65,2022-06-10,2022-06-10,2022-06-11,2022-06-11 00:05:00,2022-06-14 00:05:00,LONG,0.544444444444,0.958333333333,0.883333333333,0.249807445073,0.0846351256508,0.137407753125,0.137407753125,TRY+BRL,2
absolute_book_participation,0.65,2022-06-15,2022-06-15,2022-06-16,2022-06-16 00:05:00,2022-06-19 00:05:00,LONG,0.616666666667,0.683333333333,0.877777777778,0.0650310683188,0.0243515330511,0.036740194877,0.036740194877,TRY+BRL,2
absolute_book_participation,0.65,2022-06-20,2022-06-20,2022-06-21,2022-06-21 00:05:00,2022-06-24 00:05:00,LONG,0.627777777778,0.822222222222,0.0444444444444,0.261666487176,-0.0261513888144,0.063185875924,0.063185875924,TRY,1
absolute_book_participation,0.65,2022-06-30,2022-06-30,2022-07-01,2022-07-01 00:05:00,2022-07-04 00:05:00,LONG,0.213888888889,0.675,0.136111111111,0.263334745509,0.0361723921044,-0.224233411551,0.0361723921044,TRY,1
absolute_book_participation,0.65,2022-07-12,2022-07-12,2022-07-13,2022-07-13 00:05:00,2022-07-16 00:05:00,LONG,0.0222222222222,0.0861111111111,0.0388888888889,0.168056774334,0.0401683872186,0.139236847411,0.139236847411,,0
absolute_book_participation,0.65,2022-07-18,2022-07-18,2022-07-19,2022-07-19 00:05:00,2022-07-22 00:05:00,LONG,0.0305555555556,0.119444444444,0.0416666666667,0.0921067365943,-0.0256922747855,0.0397045568789,0.0397045568789,,0
absolute_book_participation,0.65,2022-07-25,2022-07-25,2022-07-26,2022-07-26 00:05:00,2022-07-29 00:05:00,LONG,0.0333333333333,0.202777777778,0.0694444444444,0.290121893625,0.0202568020301,-0.0134604454977,0.0202568020301,,0
absolute_book_participation,0.65,2022-08-03,2022-08-03,2022-08-04,2022-08-04 00:05:00,2022-08-07 00:05:00,LONG,0.0555555555556,0.108333333333,0.111111111111,0.124203794156,0.0644367186391,0.235742420081,0.124203794156,,0
absolute_book_participation,0.65,2022-08-08,2022-08-08,2022-08-09,2022-08-09 00:05:00,2022-08-12 00:05:00,LONG,0.0527777777778,0.0861111111111,0.119444444444,0.174541425231,0.103521894925,0.335100339626,0.174541425231,,0
absolute_book_participation,0.65,2022-08-11,2022-08-11,2022-08-12,2022-08-12 00:05:00,2022-08-15 00:05:00,LONG,0.0777777777778,0.119444444444,0.138888888889,0.133877493504,-0.0147506738435,0.0757402160532,0.0757402160532,,0
absolute_book_participation,0.65,2022-08-15,2022-08-15,2022-08-16,2022-08-16 00:05:00,2022-08-19 00:05:00,LONG,0.0944444444444,0.319444444444,0.133333333333,0.0468290117284,0.0509109609982,-0.0423377684985,0.0468290117284,,0
absolute_book_participation,0.65,2022-08-19,2022-08-19,2022-08-20,2022-08-20 00:05:00,2022-08-23 00:05:00,LONG,0.175,0.247222222222,0.127777777778,0.132621340872,0.00522312765948,-0.06865789351,0.00522312765948,,0
absolute_book_participation,0.65,2022-08-23,2022-08-23,2022-08-24,2022-08-24 00:05:00,2022-08-27 00:05:00,LONG,0.05,0.108333333333,0.113888888889,0.125767351515,-0.0622703795006,0.00163526466455,0.00163526466455,,0
absolute_book_participation,0.65,2022-08-26,2022-08-26,2022-08-27,2022-08-27 00:05:00,2022-08-30 00:05:00,LONG,0.219444444444,0.138888888889,0.213888888889,0.105968509481,0.0794670045354,-0.0676128541876,0.0794670045354,,0
absolute_book_participation,0.65,2022-08-31,2022-08-31,2022-09-01,2022-09-01 00:05:00,2022-09-04 00:05:00,LONG,0.108333333333,0.0166666666667,0.0805555555556,0.143365085627,-0.0272869579054,0.115263562388,0.115263562388,,0
absolute_book_participation,0.65,2022-09-06,2022-09-06,2022-09-07,2022-09-07 00:05:00,2022-09-10 00:05:00,LONG,0.225,0.180555555556,0.194444444444,0.0927609945389,0.0145661252102,-0.0898021518019,0.0145661252102,,0
absolute_book_participation,0.65,2022-09-14,2022-09-14,2022-09-15,2022-09-15 00:05:00,2022-09-18 00:05:00,LONG,0.216666666667,0.108333333333,0.0972222222222,0.138739758605,-0.0850845556865,0.0878825256568,0.0878825256568,,0
absolute_book_participation,0.65,2022-09-21,2022-09-21,2022-09-22,2022-09-22 00:05:00,2022-09-25 00:05:00,LONG,0.402777777778,0.288888888889,0.188888888889,0.0662243295621,0.0408439961956,0.0270585888816,0.0408439961956,,0
absolute_book_participation,0.65,2022-09-26,2022-09-26,2022-09-27,2022-09-27 00:05:00,2022-09-30 00:05:00,LONG,0.275,0.236111111111,0.247222222222,0.0712767272503,0.0194103407213,-0.0763045706795,0.0194103407213,,0
absolute_book_participation,0.65,2022-10-03,2022-10-03,2022-10-04,2022-10-04 00:05:00,2022-10-07 00:05:00,LONG,0.247222222222,0.422222222222,0.433333333333,0.170129900519,0.0384272913234,-0.147718653654,0.0384272913234,,0
absolute_book_participation,0.65,2022-10-07,2022-10-07,2022-10-08,2022-10-08 00:05:00,2022-10-11 00:05:00,LONG,0.427777777778,0.519444444444,0.341666666667,0.0337546989446,0.0722457159131,-0.090361873988,0.0337546989446,,0
absolute_book_participation,0.65,2022-10-13,2022-10-13,2022-10-14,2022-10-14 00:05:00,2022-10-17 00:05:00,LONG,0.3,0.166666666667,0.136111111111,0.252609046006,-0.0402016489896,0.157281967002,0.157281967002,,0
absolute_book_participation,0.65,2022-10-18,2022-10-18,2022-10-19,2022-10-19 00:05:00,2022-10-22 00:05:00,LONG,0.355555555556,0.127777777778,0.272222222222,0.145117828472,-0.0112290488289,0.143742270932,0.143742270932,,0
absolute_book_participation,0.65,2022-10-25,2022-10-25,2022-10-26,2022-10-26 00:05:00,2022-10-29 00:05:00,LONG,0.544444444444,0.330555555556,0.316666666667,0.0726034107316,0.0723435349189,0.187553968943,0.0726034107316,,0
absolute_book_participation,0.65,2022-10-28,2022-10-28,2022-10-29,2022-10-29 00:05:00,2022-11-01 00:05:00,LONG,0.5,0.4,0.144444444444,0.0782415084881,-0.00465500036676,0.172807715616,0.0782415084881,,0
absolute_book_participation,0.65,2022-11-03,2022-11-03,2022-11-04,2022-11-04 00:05:00,2022-11-07 00:05:00,LONG,0.458333333333,0.275,0.0972222222222,0.0575911258938,-0.064435652325,0.0594520835639,0.0575911258938,,0
absolute_book_participation,0.65,2022-11-14,2022-11-14,2022-11-15,2022-11-15 00:05:00,2022-11-18 00:05:00,LONG,0.591666666667,0.377777777778,0.15,0.177326002669,-0.086462810715,0.0693472059601,0.0693472059601,,0
absolute_book_participation,0.65,2022-11-22,2022-11-22,2022-11-23,2022-11-23 00:05:00,2022-11-26 00:05:00,LONG,0.627777777778,0.658333333333,0.483333333333,0.0345620386483,-0.053343649755,0.0335571616405,0.0335571616405,TRY,1
absolute_book_participation,0.65,2022-11-29,2022-11-29,2022-11-30,2022-11-30 00:05:00,2022-12-03 00:05:00,LONG,0.725,0.413888888889,0.608333333333,0.171931655194,0.0573475585721,0.11002125434,0.11002125434,EUR,1
absolute_book_participation,0.65,2022-12-07,2022-12-07,2022-12-08,2022-12-08 00:05:00,2022-12-11 00:05:00,LONG,0.697222222222,0.413888888889,0.713888888889,0.123153525419,0.0130951797381,-0.0454050333661,0.0130951797381,EUR+BRL,2
