policy_id,clock,side,state,origin_lag,maturity_height,confirmation_height,entry_time,exit_time,fee_pressure,cadence_compression,fee_rank,cadence_rank
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,666273,666279,2021-01-16T05:50:00Z,2021-01-19T05:50:00Z,18.901851327526089,0.22602269206505327,0.9486416361416361,0.96886446886446886
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,666974,666980,2021-01-21T06:55:00Z,2021-01-24T06:55:00Z,15.81046498855833,-0.12550132105946171,0.046245421245421248,0.097451159951159952
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,668616,668622,2021-02-01T17:35:00Z,2021-02-04T17:35:00Z,15.665648834937498,-0.14197687889554952,0.038270757020757024,0.082474816849816848
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,669174,669180,2021-02-05T08:00:00Z,2021-02-08T08:00:00Z,18.783502011486114,0.17157946026205245,0.93448565323565325,0.91561736874236876
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,670493,670499,2021-02-14T03:30:00Z,2021-02-17T03:30:00Z,18.854560265110649,0.17312398443991253,0.94631410256410253,0.91702915140415142
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,671109,671115,2021-02-18T13:05:00Z,2021-02-21T13:05:00Z,18.724481607877951,0.18366245539679615,0.90873015873015872,0.93051739926739929
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,671875,671881,2021-02-24T01:40:00Z,2021-02-27T01:40:00Z,0,-0.19140517552699712,0.0025755494505494505,0.042239010989010992
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,672424,672430,2021-02-27T14:30:00Z,2021-03-02T14:30:00Z,18.838457794752227,0.18626933904205206,0.93967490842490842,0.93585927960927962
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,672958,672964,2021-03-03T11:30:00Z,2021-03-06T11:30:00Z,18.742584364625472,0.17629972447546036,0.90556318681318682,0.9221802503052503
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,676409,676415,2021-03-26T20:55:00Z,2021-03-29T20:55:00Z,16.542570130642051,-0.16343600885192539,0.082684676434676432,0.062576312576312576
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,678413,678419,2021-04-09T10:25:00Z,2021-04-12T10:25:00Z,16.634330219969637,-0.13067732364161613,0.088942307692307696,0.094627594627594624
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,679399,679405,2021-04-15T23:50:00Z,2021-04-18T23:50:00Z,18.827664717999447,0.19263455340239846,0.93677503052503053,0.96020299145299148
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,679874,679880,2021-04-20T10:50:00Z,2021-04-23T10:50:00Z,0,-0.31624523357609591,0.0025755494505494505,0.022893772893772892
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,680740,680746,2021-04-27T02:10:00Z,2021-04-30T02:10:00Z,16.655951893510334,-0.24294617861038939,0.079632173382173377,0.03498931623931624
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,681507,681513,2021-05-02T12:25:00Z,2021-05-05T12:25:00Z,18.777749522328133,0.20784451402504051,0.90781440781440781,0.97019993894993894
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,682325,682331,2021-05-07T06:00:00Z,2021-05-10T06:00:00Z,18.747908423888934,0.1980038841960618,0.90811965811965811,0.95096916971916967
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,683593,683599,2021-05-14T19:05:00Z,2021-05-17T19:05:00Z,16.619419455074954,-0.13635033234457042,0.078373015873015872,0.074061355311355312
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,684004,684010,2021-05-17T22:00:00Z,2021-05-20T22:00:00Z,16.250314257255827,-0.15918086435231205,0.044452075702075704,0.058054792429792432
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,684623,684629,2021-05-23T09:35:00Z,2021-05-26T09:35:00Z,0,-0.16097023088291929,0.002728174603174603,0.075473137973137969
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,684991,684997,2021-05-26T10:25:00Z,2021-05-29T10:25:00Z,16.564717673494805,-0.22171586598968218,0.064369658119658113,0.039148351648351648
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,685351,685357,2021-05-29T11:00:00Z,2021-06-01T11:00:00Z,16.03031317674963,-0.28368660117629219,0.027472527472527472,0.021253052503052504
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,686269,686275,2021-06-04T22:10:00Z,2021-06-07T22:10:00Z,16.719244586199189,-0.16318121014152684,0.087034493284493281,0.088637057387057391
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,686981,686987,2021-06-10T01:05:00Z,2021-06-13T01:05:00Z,16.718857220989143,-0.15874013216106553,0.094360500610500608,0.093063186813186816
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,687373,687379,2021-06-13T09:35:00Z,2021-06-16T09:35:00Z,16.657092318357659,-0.16779996027493421,0.088217338217338223,0.092223748473748479
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,687781,687787,2021-06-16T10:50:00Z,2021-06-19T10:50:00Z,14.997114739642045,-0.2252480020702318,0.0115995115995116,0.051701770451770449
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,688155,688161,2021-06-19T11:00:00Z,2021-06-22T11:00:00Z,16.687712348382924,-0.26961992963337233,0.09806166056166056,0.03331043956043956
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,688470,688476,2021-06-22T11:50:00Z,2021-06-25T11:50:00Z,15.440301999432222,-0.37329768414740383,0.019421550671550672,0.006791819291819292
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,688774,688780,2021-06-25T13:30:00Z,2021-06-28T13:30:00Z,16.212521803762261,-0.2707393517214689,0.052808302808302808,0.053609584859584856
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,689027,689033,2021-06-28T14:45:00Z,2021-07-01T14:45:00Z,16.584366948712209,-0.78325445475495747,0.090697496947496944,0.00080128205128205125
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,689500,689506,2021-07-03T15:00:00Z,2021-07-06T15:00:00Z,0,-0.39182810091850506,0.002670940170940171,0.0277014652014652
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,711329,711335,2021-11-26T06:20:00Z,2021-11-29T06:20:00Z,13.530566068244473,-0.17336489875106262,0.038690476190476192,0.091956654456654463
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,712007,712013,2021-12-01T03:05:00Z,2021-12-04T03:05:00Z,12.739722796637889,-0.15520726430238263,0.019192612942612944,0.09691697191697192
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,712739,712745,2021-12-05T19:10:00Z,2021-12-08T19:10:00Z,17.340117398716554,0.17566376912988815,0.91800213675213671,0.90502899877899878
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,714422,714428,2021-12-16T23:30:00Z,2021-12-19T23:30:00Z,12.894847782621291,-0.12848116164854009,0.023504273504273504,0.097260378510378512
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,715865,715871,2021-12-26T21:10:00Z,2021-12-29T21:10:00Z,14.059866722469355,-0.11166062820630623,0.079746642246642241,0.066506410256410256
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,716475,716481,2021-12-31T07:15:00Z,2022-01-03T07:15:00Z,13.929333763832968,-0.23843930587332945,0.069329975579975583,0.0023275335775335775
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,717066,717072,2022-01-04T02:25:00Z,2022-01-07T02:25:00Z,13.866469796561402,-0.1065048606452715,0.066926129426129424,0.057291666666666664
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,717628,717634,2022-01-07T23:10:00Z,2022-01-10T23:10:00Z,14.029753011787426,-0.089032943357821415,0.080929487179487183,0.079727564102564097
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,718056,718062,2022-01-10T23:25:00Z,2022-01-13T23:25:00Z,8.8614918642869149,-0.080519517058795509,0.0035866910866910865,0.095295329670329665
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,718734,718740,2022-01-15T04:05:00Z,2022-01-18T04:05:00Z,16.878076934540413,0.26794480676874904,0.93307387057387059,0.97622863247863245
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,719288,719294,2022-01-18T16:10:00Z,2022-01-21T16:10:00Z,13.878634641756806,-0.080042707673536356,0.071314102564102561,0.092834249084249088
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,719764,719770,2022-01-21T16:55:00Z,2022-01-24T16:55:00Z,13.885352801965576,-0.1271171150594653,0.072535103785103791,0.038900335775335776
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,720484,720490,2022-01-26T19:10:00Z,2022-01-29T19:10:00Z,14.1843365776565,-0.11992887983322295,0.098748473748473745,0.043841575091575088
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,721008,721014,2022-01-30T09:10:00Z,2022-02-02T09:10:00Z,16.828933720860629,0.19239209487172171,0.9266636141636142,0.90991300366300365
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,721821,721827,2022-02-05T00:10:00Z,2022-02-08T00:10:00Z,13.31320850513916,-0.16772949754616534,0.038690476190476192,0.016826923076923076
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,722236,722242,2022-02-08T00:35:00Z,2022-02-11T00:35:00Z,0,-0.096582097846244011,0.0015644078144078145,0.082646520146520144
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,722910,722916,2022-02-12T12:15:00Z,2022-02-15T12:15:00Z,16.896865924454048,0.18928575059558755,0.94383394383394381,0.91727716727716724
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,723474,723480,2022-02-15T20:45:00Z,2022-02-18T20:45:00Z,16.747170921500793,0.32434605682337242,0.90789072039072038,0.99233058608058611
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,724213,724219,2022-02-20T21:40:00Z,2022-02-23T21:40:00Z,13.798084604140895,-0.092533601402932916,0.062042124542124544,0.091040903540903537
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,724750,724756,2022-02-24T17:20:00Z,2022-02-27T17:20:00Z,11.18987870201148,-0.094446170291945589,0.007364163614163614,0.0902014652014652
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,725136,725142,2022-02-27T17:35:00Z,2022-03-02T17:35:00Z,13.286551513002141,-0.23483493990379359,0.037965506715506712,0.00434981684981685
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,726057,726063,2022-03-06T02:10:00Z,2022-03-09T02:10:00Z,13.69704679066267,-0.17333687066692047,0.056623931623931624,0.021825396825396824
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,726598,726604,2022-03-09T22:50:00Z,2022-03-12T22:50:00Z,13.696394759574062,-0.14233833077939603,0.056929181929181928,0.046951312576312576
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,728484,728490,2022-03-22T10:10:00Z,2022-03-25T10:10:00Z,16.728373482655961,0.22408149104218619,0.91204975579975578,0.95821886446886451
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,729070,729076,2022-03-26T09:35:00Z,2022-03-29T09:35:00Z,16.733322478389493,0.17449228567962155,0.91372863247863245,0.90604014041514036
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,729741,729747,2022-03-31T00:10:00Z,2022-04-03T00:10:00Z,12.798194345021855,-0.1014428516237211,0.026556776556776556,0.087473290598290593
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,730269,730275,2022-04-03T20:30:00Z,2022-04-06T20:30:00Z,13.952439796367049,-0.14197687889554952,0.076884920634920639,0.042353479853479856
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,730889,730895,2022-04-08T01:05:00Z,2022-04-11T01:05:00Z,12.818210401296124,-0.096884697176782456,0.027167277167277168,0.095123626373626369
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,731455,731461,2022-04-12T01:30:00Z,2022-04-15T01:30:00Z,13.642659613016326,-0.12425096233785687,0.058340964590964592,0.058226495726495728
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,732124,732130,2022-04-16T16:50:00Z,2022-04-19T16:50:00Z,13.54638196693765,-0.10842082812108388,0.054487179487179488,0.076636904761904767
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,732585,732591,2022-04-19T22:10:00Z,2022-04-22T22:10:00Z,13.944956867989188,-0.17468133336453745,0.082455738705738704,0.021062271062271064
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,733155,733161,2022-04-23T12:40:00Z,2022-04-26T12:40:00Z,16.727797524898385,0.19971189599803685,0.93078449328449331,0.95146520146520142
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,733818,733824,2022-04-27T17:30:00Z,2022-04-30T17:30:00Z,16.93336612350938,0.2154441016294425,0.9668421855921856,0.96285485347985345
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,735357,735363,2022-05-07T21:05:00Z,2022-05-10T21:05:00Z,16.842656465892691,0.17556443763079485,0.95688339438339443,0.92000534188034189
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,736231,736237,2022-05-13T19:05:00Z,2022-05-16T19:05:00Z,16.684231224540127,0.16132356579834919,0.91861263736263732,0.90212912087912089
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,737016,737022,2022-05-19T10:05:00Z,2022-05-22T10:05:00Z,13.661350711428335,-0.10921308497331624,0.063911782661782657,0.081635378510378512
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,737470,737476,2022-05-22T23:15:00Z,2022-05-25T23:15:00Z,13.602214609454609,-0.14790262992349543,0.060744810744810744,0.044032356532356536
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,738922,738928,2022-06-02T02:50:00Z,2022-06-05T02:50:00Z,13.091524716492975,-0.10378928191634107,0.038194444444444448,0.099378052503052497
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,739870,739876,2022-06-08T13:35:00Z,2022-06-11T13:35:00Z,16.786946757795963,0.15655634890792824,0.93005952380952384,0.91090506715506714
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,740518,740524,2022-06-12T22:40:00Z,2022-06-15T22:40:00Z,14.01567612587098,-0.11905629878681291,0.09058302808302808,0.078525641025641024
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,740968,740974,2022-06-16T00:20:00Z,2022-06-19T00:20:00Z,16.894532922269654,0.15433680825919138,0.9486416361416361,0.90298763736263732
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,741354,741360,2022-06-19T01:15:00Z,2022-06-22T01:15:00Z,17.435588497281401,0.16038395527605354,0.99660409035409037,0.91157280219780223
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,741881,741887,2022-06-22T21:20:00Z,2022-06-25T21:20:00Z,13.565990946606842,-0.11910068569268285,0.059218559218559216,0.086423992673992672
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,742680,742686,2022-06-28T11:35:00Z,2022-07-01T11:35:00Z,17.057402937964401,0.18152187662339034,0.96913156288156288,0.93528693528693529
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,743140,743146,2022-07-01T11:40:00Z,2022-07-04T11:40:00Z,16.874189555168169,0.19920325416247064,0.93605006105006106,0.95360195360195366
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,743708,743714,2022-07-05T13:40:00Z,2022-07-08T13:40:00Z,11.200417771082792,-0.14024008891444589,0.007516788766788767,0.056852869352869352
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,744313,744319,2022-07-09T22:40:00Z,2022-07-12T22:40:00Z,13.164504821068588,-0.1340208561510379,0.039568070818070816,0.071256868131868129
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,744837,744843,2022-07-13T17:35:00Z,2022-07-16T17:35:00Z,13.550562759043824,-0.1366411356908582,0.056280525030525032,0.069826007326007328
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,745342,745348,2022-07-17T12:45:00Z,2022-07-20T12:45:00Z,13.918150175333334,-0.13053106279977053,0.076159951159951153,0.085584554334554336
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,745802,745808,2022-07-21T01:45:00Z,2022-07-24T01:45:00Z,14.092187293239375,-0.14323416808590775,0.088827838827838831,0.072611416361416367
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,746237,746243,2022-07-24T03:35:00Z,2022-07-27T03:35:00Z,17.092558380600416,0.20299376206349315,0.95741758241758246,0.97103937728937728
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,746843,746849,2022-07-27T23:00:00Z,2022-07-30T23:00:00Z,16.85733239997861,0.2195666228238673,0.90319749694749696,0.97821275946275943
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,747267,747273,2022-07-31T01:40:00Z,2022-08-03T01:40:00Z,13.75285399815937,-0.13993584029751666,0.063034188034188032,0.077953296703296704
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,748089,748095,2022-08-05T16:05:00Z,2022-08-08T16:05:00Z,17.255267536854831,0.16234247447864228,0.97878510378510375,0.93234890109890112
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,749349,749355,2022-08-14T07:35:00Z,2022-08-17T07:35:00Z,13.468706733820804,-0.13343763822971663,0.051320207570207568,0.081311050061050064
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,749900,749906,2022-08-18T05:50:00Z,2022-08-21T05:50:00Z,14.157830662427088,-0.1908131784834603,0.096382783882783887,0.025106837606837608
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,750847,750853,2022-08-24T06:15:00Z,2022-08-27T06:15:00Z,17.193396425380531,0.20201419013969066,0.97008547008547008,0.9741681929181929
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,751842,751848,2022-08-30T14:05:00Z,2022-09-02T14:05:00Z,16.898010720533769,0.17221282264566681,0.90964590964590963,0.93971306471306471
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,752342,752348,2022-09-03T03:15:00Z,2022-09-06T03:15:00Z,14.109994942145493,-0.14942524681992686,0.093101343101343104,0.056356837606837608
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,753207,753213,2022-09-09T00:05:00Z,2022-09-12T00:05:00Z,12.808189474740448,-0.13229938401348429,0.029418498168498168,0.080090048840048847
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,754027,754033,2022-09-14T08:50:00Z,2022-09-17T08:50:00Z,12.132980311287769,-0.12385346216699779,0.01617826617826618,0.092376373626373631
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,754495,754501,2022-09-17T15:35:00Z,2022-09-20T15:35:00Z,17.007358559759265,0.18366245539679615,0.93826312576312576,0.94459706959706957
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,755283,755289,2022-09-23T03:20:00Z,2022-09-26T03:20:00Z,13.886867033936081,-0.14594568213653453,0.072573260073260079,0.067822802197802193
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,755902,755908,2022-09-27T13:15:00Z,2022-09-30T13:15:00Z,11.312851258239963,-0.12532489457738921,0.007020757020757021,0.097661019536019536
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,756451,756457,2022-10-01T04:15:00Z,2022-10-04T04:15:00Z,16.910467113946261,0.18182168175230359,0.90987484737484736,0.94471153846153844
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,757165,757171,2022-10-05T09:30:00Z,2022-10-08T09:30:00Z,16.905109151276353,0.32179054208523061,0.90804334554334554,0.99801587301587302
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,758423,758429,2022-10-13T07:15:00Z,2022-10-16T07:15:00Z,13.591989435379002,-0.12438342729003191,0.057692307692307696,0.09394078144078144
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,760145,760151,2022-10-25T00:05:00Z,2022-10-28T00:05:00Z,12.59559128180865,-0.14493693477101008,0.02338980463980464,0.068624084249084255
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,760602,760608,2022-10-28T07:05:00Z,2022-10-31T07:05:00Z,13.731940887864571,-0.13685918271719735,0.063835470085470081,0.080929487179487183
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,761185,761191,2022-11-01T02:05:00Z,2022-11-04T02:05:00Z,17.038670472999524,0.24103176227528744,0.94085775335775335,0.973519536019536
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,761789,761795,2022-11-05T10:40:00Z,2022-11-08T10:40:00Z,14.109411503079881,-0.17585625726952406,0.090315934065934064,0.041895604395604392
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,762377,762383,2022-11-09T08:50:00Z,2022-11-12T08:50:00Z,17.195776054959087,0.15749236816466133,0.96989468864468864,0.90006868131868134
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,762827,762833,2022-11-12T09:35:00Z,2022-11-15T09:35:00Z,17.297963019771679,0.2806181916190652,0.98137973137973133,0.98824786324786329
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,763307,763313,2022-11-15T20:35:00Z,2022-11-18T20:35:00Z,17.008278601362818,0.16676321787810205,0.93059371184371187,0.90939789377289382
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,763949,763955,2022-11-20T06:55:00Z,2022-11-23T06:55:00Z,16.973913569492549,0.16770884442610914,0.91140109890109888,0.91130570818070822
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,764704,764710,2022-11-25T23:30:00Z,2022-11-28T23:30:00Z,0,-0.15217730543273564,0.0013163919413919415,0.06110729548229548
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,765382,765388,2022-12-01T04:35:00Z,2022-12-04T04:35:00Z,13.729342461677142,-0.12758667441599231,0.061431623931623928,0.09748931623931624
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,766123,766129,2022-12-06T12:10:00Z,2022-12-09T12:10:00Z,17.100191389139027,0.17916653910065453,0.92528998778998783,0.92418345543345548
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,767296,767302,2022-12-14T02:00:00Z,2022-12-17T02:00:00Z,17.077204157258443,0.24521875896606735,0.92105463980463975,0.97451159951159949
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,767718,767724,2022-12-17T03:15:00Z,2022-12-20T03:15:00Z,14.061682117671518,-0.14842000511827322,0.082493894993894992,0.064560439560439567
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,768676,768682,2022-12-24T00:05:00Z,2022-12-27T00:05:00Z,13.797580775798291,-0.12817331372298282,0.064102564102564097,0.092376373626373631
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,769036,769042,2022-12-27T01:35:00Z,2022-12-30T01:35:00Z,13.274856112171344,-0.13069194854929675,0.038308913308913312,0.095943986568986575
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,769637,769643,2022-12-31T04:05:00Z,2023-01-03T04:05:00Z,17.0401139489652,0.16766942546164024,0.90754731379731379,0.90588751526251521
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,770727,770733,2023-01-07T02:10:00Z,2023-01-10T02:10:00Z,17.049943343360482,0.33226111584974827,0.91491147741147738,0.99687118437118438
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,771832,771838,2023-01-14T05:45:00Z,2023-01-17T05:45:00Z,17.266614781666288,0.18791718315111447,0.96527777777777779,0.9212263431013431
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,772848,772854,2023-01-20T22:45:00Z,2023-01-23T22:45:00Z,13.540380050682307,-0.12719049824447512,0.051854395604395608,0.080051892551892545
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,773628,773634,2023-01-26T03:35:00Z,2023-01-29T03:35:00Z,17.022836175258782,0.20327965138543214,0.92021520146520142,0.93307387057387059
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,774903,774909,2023-02-03T23:10:00Z,2023-02-06T23:10:00Z,14.132587341525483,-0.12060866942019806,0.091079059829059825,0.094341422466422464
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,776441,776447,2023-02-14T05:35:00Z,2023-02-17T05:35:00Z,17.260876807113757,0.18068290012544608,0.96543040293040294,0.91033272283272282
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,776946,776952,2023-02-17T06:45:00Z,2023-02-20T06:45:00Z,17.393178440104393,0.22577200266790173,0.98137973137973133,0.95058760683760679
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,777716,777722,2023-02-22T01:50:00Z,2023-02-25T01:50:00Z,16.995358943800547,0.19571079391297067,0.90128968253968256,0.9228289072039072
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,778544,778550,2023-02-27T21:25:00Z,2023-03-02T21:25:00Z,14.224259601382908,-0.12852513218828565,0.084210927960927967,0.084134615384615391
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,779210,779216,2023-03-04T05:00:00Z,2023-03-07T05:00:00Z,17.192257481880873,0.21967042294644462,0.94845085470085466,0.94761141636141633
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,779733,779739,2023-03-07T16:00:00Z,2023-03-10T16:00:00Z,17.156125175267292,0.18298177468983409,0.93811050061050061,0.90640262515262515
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,780285,780291,2023-03-11T13:35:00Z,2023-03-14T13:35:00Z,17.410839181211522,0.21150323015753475,0.97710622710622708,0.94288003663003661
EMFC-864,direction_flip,-1,HIGH_PRESSURE_COMPRESSED,100,781098,781104,2023-03-16T23:15:00Z,2023-03-19T23:15:00Z,0,-0.13860184943762824,0.0014308608058608058,0.064503205128205135
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,781946,781952,2023-03-22T12:25:00Z,2023-03-25T12:25:00Z,17.314608488797973,0.19350384619652405,0.95459401709401714,0.92342032967032972
EMFC-864,direction_flip,1,LOW_PRESSURE_EXPANDED,100,783518,783524,2023-04-01T23:40:00Z,2023-04-04T23:40:00Z,17.803298778702654,0.19642048117345628,0.99721459096459097,0.93103250915750912
