signal_position,entry_position,exit_position,signal_date,entry_date,exit_date,side,branch,hold_bars
398797,398798,398894,2023-10-16 17:05:00,2023-10-16 17:10:00,2023-10-17 01:10:00,1,rift96,96
399172,399173,399269,2023-10-18 00:20:00,2023-10-18 00:25:00,2023-10-18 08:25:00,1,rift96,96
399405,399406,399502,2023-10-18 19:45:00,2023-10-18 19:50:00,2023-10-19 03:50:00,1,rift96,96
399568,399569,399665,2023-10-19 09:20:00,2023-10-19 09:25:00,2023-10-19 17:25:00,1,rift96,96
400132,400133,400229,2023-10-21 08:20:00,2023-10-21 08:25:00,2023-10-21 16:25:00,1,rift96,96
401947,401948,402044,2023-10-27 15:35:00,2023-10-27 15:40:00,2023-10-27 23:40:00,1,rift96,96
405175,405176,405272,2023-11-07 20:35:00,2023-11-07 20:40:00,2023-11-08 04:40:00,1,rift96,96
406969,406970,407066,2023-11-14 02:05:00,2023-11-14 02:10:00,2023-11-14 10:10:00,1,rift96,96
408557,408558,408654,2023-11-19 14:25:00,2023-11-19 14:30:00,2023-11-19 22:30:00,1,rift96,96
411302,411303,411399,2023-11-29 03:10:00,2023-11-29 03:15:00,2023-11-29 11:15:00,1,rift96,96
411546,411547,411643,2023-11-29 23:30:00,2023-11-29 23:35:00,2023-11-30 07:35:00,1,rift96,96
414484,414485,414581,2023-12-10 04:20:00,2023-12-10 04:25:00,2023-12-10 12:25:00,1,rift96,96
416112,416113,416209,2023-12-15 20:00:00,2023-12-15 20:05:00,2023-12-16 04:05:00,1,rift96,96
416311,416312,416408,2023-12-16 12:35:00,2023-12-16 12:40:00,2023-12-16 20:40:00,1,rift96,96
417579,417580,417676,2023-12-20 22:15:00,2023-12-20 22:20:00,2023-12-21 06:20:00,1,rift96,96
418453,418454,418550,2023-12-23 23:05:00,2023-12-23 23:10:00,2023-12-24 07:10:00,1,rift96,96
418630,418631,418727,2023-12-24 13:50:00,2023-12-24 13:55:00,2023-12-24 21:55:00,1,rift96,96
419072,419073,419169,2023-12-26 02:40:00,2023-12-26 02:45:00,2023-12-26 10:45:00,1,rift96,96
419731,419732,419828,2023-12-28 09:35:00,2023-12-28 09:40:00,2023-12-28 17:40:00,1,rift96,96
