clock_name,candidate_id,source_day,decision_time,entry_time,exit_time,state,side,common_z,z_eur,z_try,z_brl,contributors,reserved,suppressed_by_overlap,accepted_split
eur_only,eur_only|2021-07-27T00:00:00+00:00,2021-07-27T00:00:00+0000,2021-07-28T00:00:00+0000,2021-07-28T00:05:00+0000,2021-07-30T00:05:00+0000,1,-1,0.0306485039391,1.05515837763,0.0306485039391,-0.317641718785,EUR,False,True,
eur_only,eur_only|2021-07-29T00:00:00+00:00,2021-07-29T00:00:00+0000,2021-07-30T00:00:00+0000,2021-07-30T00:05:00+0000,2021-08-01T00:05:00+0000,-1,1,-1.46927388385,-1.46927388385,-1.61494868974,-1.25535088632,EUR+TRY+BRL,True,False,train
eur_only,eur_only|2021-07-31T00:00:00+00:00,2021-07-31T00:00:00+0000,2021-08-01T00:00:00+0000,2021-08-01T00:05:00+0000,2021-08-03T00:05:00+0000,1,-1,0.036086004895,1.75523000947,-0.230224361323,0.036086004895,EUR,True,False,train
eur_only,eur_only|2021-08-04T00:00:00+00:00,2021-08-04T00:00:00+0000,2021-08-05T00:00:00+0000,2021-08-05T00:05:00+0000,2021-08-07T00:05:00+0000,1,-1,-0.260039730455,1.37878210954,-0.260039730455,-0.613793550375,EUR,True,False,train
eur_only,eur_only|2021-08-06T00:00:00+00:00,2021-08-06T00:00:00+0000,2021-08-07T00:00:00+0000,2021-08-07T00:05:00+0000,2021-08-09T00:05:00+0000,1,-1,0.702459815176,1.51406571495,0.702459815176,0.096169588168,EUR,True,False,train
eur_only,eur_only|2021-08-11T00:00:00+00:00,2021-08-11T00:00:00+0000,2021-08-12T00:00:00+0000,2021-08-12T00:05:00+0000,2021-08-14T00:05:00+0000,1,-1,1.40811454663,1.40811454663,0.881959535341,1.41493722005,EUR+BRL,True,False,train
eur_only,eur_only|2021-08-13T00:00:00+00:00,2021-08-13T00:00:00+0000,2021-08-14T00:00:00+0000,2021-08-14T00:05:00+0000,2021-08-16T00:05:00+0000,-1,1,-1.64406610524,-3.67801209298,-1.64406610524,-0.537475537425,EUR+TRY,True,False,train
eur_only,eur_only|2021-08-16T00:00:00+00:00,2021-08-16T00:00:00+0000,2021-08-17T00:00:00+0000,2021-08-17T00:05:00+0000,2021-08-19T00:05:00+0000,1,-1,1.1193938756,2.1976804532,1.1193938756,0.647352810554,EUR+TRY,True,False,train
eur_only,eur_only|2021-08-19T00:00:00+00:00,2021-08-19T00:00:00+0000,2021-08-20T00:00:00+0000,2021-08-20T00:05:00+0000,2021-08-22T00:05:00+0000,-1,1,-0.40899600401,-2.58672781884,-0.40899600401,-0.226578303851,EUR,True,False,train
eur_only,eur_only|2021-08-21T00:00:00+00:00,2021-08-21T00:00:00+0000,2021-08-22T00:00:00+0000,2021-08-22T00:05:00+0000,2021-08-24T00:05:00+0000,1,-1,0.996484544844,1.86911822165,0.563128187003,0.996484544844,EUR,True,False,train
eur_only,eur_only|2021-08-27T00:00:00+00:00,2021-08-27T00:00:00+0000,2021-08-28T00:00:00+0000,2021-08-28T00:05:00+0000,2021-08-30T00:05:00+0000,-1,1,-2.4219109057,-3.03391462545,-1.27090591835,-2.4219109057,EUR+TRY+BRL,True,False,train
eur_only,eur_only|2021-08-29T00:00:00+00:00,2021-08-29T00:00:00+0000,2021-08-30T00:00:00+0000,2021-08-30T00:05:00+0000,2021-09-01T00:05:00+0000,1,-1,0.727311215601,1.2045909456,0.727311215601,-0.446617935671,EUR,True,False,train
eur_only,eur_only|2021-09-01T00:00:00+00:00,2021-09-01T00:00:00+0000,2021-09-02T00:00:00+0000,2021-09-02T00:05:00+0000,2021-09-04T00:05:00+0000,-1,1,-0.918096312048,-1.8178389937,-0.918096312048,-0.584702700518,EUR,True,False,train
eur_only,eur_only|2021-09-06T00:00:00+00:00,2021-09-06T00:00:00+0000,2021-09-07T00:00:00+0000,2021-09-07T00:05:00+0000,2021-09-09T00:05:00+0000,1,-1,0.808341018155,1.11113342026,0.808341018155,0.352473508403,EUR,True,False,train
eur_only,eur_only|2021-09-08T00:00:00+00:00,2021-09-08T00:00:00+0000,2021-09-09T00:00:00+0000,2021-09-09T00:05:00+0000,2021-09-11T00:05:00+0000,-1,1,0.825454660992,-1.673151414,1.00488998213,0.825454660992,EUR,True,False,train
eur_only,eur_only|2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+0000,2021-09-16T00:00:00+0000,2021-09-16T00:05:00+0000,2021-09-18T00:05:00+0000,-1,1,-0.782470553344,-1.09829975001,-0.782470553344,-0.506835600772,EUR,True,False,train
eur_only,eur_only|2021-09-23T00:00:00+00:00,2021-09-23T00:00:00+0000,2021-09-24T00:00:00+0000,2021-09-24T00:05:00+0000,2021-09-26T00:05:00+0000,-1,1,-0.331478296939,-1.37988466917,1.18915408251,-0.331478296939,EUR,True,False,train
eur_only,eur_only|2021-09-28T00:00:00+00:00,2021-09-28T00:00:00+0000,2021-09-29T00:00:00+0000,2021-09-29T00:05:00+0000,2021-10-01T00:05:00+0000,1,-1,1.28647815978,1.347116556,0.728218058134,1.28647815978,EUR+BRL,True,False,train
eur_only,eur_only|2021-10-10T00:00:00+00:00,2021-10-10T00:00:00+0000,2021-10-11T00:00:00+0000,2021-10-11T00:05:00+0000,2021-10-13T00:05:00+0000,1,-1,0.998423302088,1.88298808219,0.998423302088,0.79555386398,EUR,True,False,train
eur_only,eur_only|2021-10-13T00:00:00+00:00,2021-10-13T00:00:00+0000,2021-10-14T00:00:00+0000,2021-10-14T00:05:00+0000,2021-10-16T00:05:00+0000,-1,1,-0.823390253644,-2.56750624568,0.443169705082,-0.823390253644,EUR,True,False,train
eur_only,eur_only|2021-10-19T00:00:00+00:00,2021-10-19T00:00:00+0000,2021-10-20T00:00:00+0000,2021-10-20T00:05:00+0000,2021-10-22T00:05:00+0000,-1,1,-0.453835394056,-1.2669245831,-0.453835394056,1.29324833329,EUR,True,False,train
eur_only,eur_only|2021-10-21T00:00:00+00:00,2021-10-21T00:00:00+0000,2021-10-22T00:00:00+0000,2021-10-22T00:05:00+0000,2021-10-24T00:05:00+0000,1,-1,2.22336276067,2.22336276067,5.2449026939,1.77210059404,EUR+TRY+BRL,True,False,train
eur_only,eur_only|2021-10-28T00:00:00+00:00,2021-10-28T00:00:00+0000,2021-10-29T00:00:00+0000,2021-10-29T00:05:00+0000,2021-10-31T00:05:00+0000,-1,1,0.997574673299,-2.81821802127,0.997574673299,1.51946729378,EUR,True,False,train
eur_only,eur_only|2021-10-29T00:00:00+00:00,2021-10-29T00:00:00+0000,2021-10-30T00:00:00+0000,2021-10-30T00:05:00+0000,2021-11-01T00:05:00+0000,1,-1,0.122320467095,2.1058153291,-1.04624388217,0.122320467095,EUR,False,True,
eur_only,eur_only|2021-11-04T00:00:00+00:00,2021-11-04T00:00:00+0000,2021-11-05T00:00:00+0000,2021-11-05T00:05:00+0000,2021-11-07T00:05:00+0000,1,-1,1.13172348647,1.52537461325,0.854959313281,1.13172348647,EUR+BRL,True,False,train
eur_only,eur_only|2021-11-08T00:00:00+00:00,2021-11-08T00:00:00+0000,2021-11-09T00:00:00+0000,2021-11-09T00:05:00+0000,2021-11-11T00:05:00+0000,-1,1,-1.0061754425,-2.3851644583,-0.160746588793,-1.0061754425,EUR+BRL,True,False,train
eur_only,eur_only|2021-11-10T00:00:00+00:00,2021-11-10T00:00:00+0000,2021-11-11T00:00:00+0000,2021-11-11T00:05:00+0000,2021-11-13T00:05:00+0000,1,-1,2.14829616036,2.80687351872,2.14829616036,0.78789493502,EUR+TRY,True,False,train
eur_only,eur_only|2021-11-16T00:00:00+00:00,2021-11-16T00:00:00+0000,2021-11-17T00:00:00+0000,2021-11-17T00:05:00+0000,2021-11-19T00:05:00+0000,1,-1,1.60744120586,1.60744120586,4.11637381925,1.142724221,EUR+TRY+BRL,True,False,train
eur_only,eur_only|2021-11-18T00:00:00+00:00,2021-11-18T00:00:00+0000,2021-11-19T00:00:00+0000,2021-11-19T00:05:00+0000,2021-11-21T00:05:00+0000,-1,1,1.57784964197,-2.08660316718,6.00675567502,1.57784964197,EUR,True,False,train
eur_only,eur_only|2021-11-19T00:00:00+00:00,2021-11-19T00:00:00+0000,2021-11-20T00:00:00+0000,2021-11-20T00:05:00+0000,2021-11-22T00:05:00+0000,1,-1,0.50704284526,2.38114269491,-2.14454488448,0.50704284526,EUR,False,True,
eur_only,eur_only|2021-11-24T00:00:00+00:00,2021-11-24T00:00:00+0000,2021-11-25T00:00:00+0000,2021-11-25T00:05:00+0000,2021-11-27T00:05:00+0000,1,-1,0.229584657707,1.45243980729,-2.41823615166,0.229584657707,EUR,True,False,train
eur_only,eur_only|2021-11-26T00:00:00+00:00,2021-11-26T00:00:00+0000,2021-11-27T00:00:00+0000,2021-11-27T00:05:00+0000,2021-11-29T00:05:00+0000,-1,1,0.805640704137,-1.78927147105,8.75529568089,0.805640704137,EUR,True,False,train
eur_only,eur_only|2021-11-30T00:00:00+00:00,2021-11-30T00:00:00+0000,2021-12-01T00:00:00+0000,2021-12-01T00:05:00+0000,2021-12-03T00:05:00+0000,-1,1,-0.0286976394174,-1.49279549738,5.9459518923,-0.0286976394174,EUR,True,False,train
eur_only,eur_only|2021-12-04T00:00:00+00:00,2021-12-04T00:00:00+0000,2021-12-05T00:00:00+0000,2021-12-05T00:05:00+0000,2021-12-07T00:05:00+0000,1,-1,1.84341050581,2.53633176982,1.84341050581,0.485885832902,EUR+TRY,True,False,train
eur_only,eur_only|2021-12-05T00:00:00+00:00,2021-12-05T00:00:00+0000,2021-12-06T00:00:00+0000,2021-12-06T00:05:00+0000,2021-12-08T00:05:00+0000,-1,1,-0.802842921918,-2.87062757149,-0.0974950859327,-0.802842921918,EUR,False,True,
