policy,anchor_position,signal_position,entry_position,exit_position,anchor_date,signal_date,entry_date,exit_date,side,hold_bars
immediate_shock,255748,255748,255749,255797,2022-06-07 00:20:00,2022-06-07 00:20:00,2022-06-07 00:25:00,2022-06-07 04:25:00,-1,48
immediate_shock,255981,255981,255982,256030,2022-06-07 19:45:00,2022-06-07 19:45:00,2022-06-07 19:50:00,2022-06-07 23:50:00,1,48
immediate_shock,256805,256805,256806,256854,2022-06-10 16:25:00,2022-06-10 16:25:00,2022-06-10 16:30:00,2022-06-10 20:30:00,-1,48
immediate_shock,257213,257213,257214,257262,2022-06-12 02:25:00,2022-06-12 02:25:00,2022-06-12 02:30:00,2022-06-12 06:30:00,-1,48
immediate_shock,257355,257355,257356,257404,2022-06-12 14:15:00,2022-06-12 14:15:00,2022-06-12 14:20:00,2022-06-12 18:20:00,-1,48
immediate_shock,257618,257618,257619,257667,2022-06-13 12:10:00,2022-06-13 12:10:00,2022-06-13 12:15:00,2022-06-13 16:15:00,1,48
immediate_shock,258016,258016,258017,258065,2022-06-14 21:20:00,2022-06-14 21:20:00,2022-06-14 21:25:00,2022-06-15 01:25:00,-1,48
immediate_shock,258171,258171,258172,258220,2022-06-15 10:15:00,2022-06-15 10:15:00,2022-06-15 10:20:00,2022-06-15 14:20:00,1,48
immediate_shock,258262,258262,258263,258311,2022-06-15 17:50:00,2022-06-15 17:50:00,2022-06-15 17:55:00,2022-06-15 21:55:00,1,48
immediate_shock,258484,258484,258485,258533,2022-06-16 12:20:00,2022-06-16 12:20:00,2022-06-16 12:25:00,2022-06-16 16:25:00,1,48
immediate_shock,258994,258994,258995,259043,2022-06-18 06:50:00,2022-06-18 06:50:00,2022-06-18 06:55:00,2022-06-18 10:55:00,-1,48
immediate_shock,259153,259153,259154,259202,2022-06-18 20:05:00,2022-06-18 20:05:00,2022-06-18 20:10:00,2022-06-19 00:10:00,-1,48
immediate_shock,259324,259324,259325,259373,2022-06-19 10:20:00,2022-06-19 10:20:00,2022-06-19 10:25:00,2022-06-19 14:25:00,1,48
immediate_shock,259427,259427,259428,259476,2022-06-19 18:55:00,2022-06-19 18:55:00,2022-06-19 19:00:00,2022-06-19 23:00:00,1,48
immediate_shock,260594,260594,260595,260643,2022-06-23 20:10:00,2022-06-23 20:10:00,2022-06-23 20:15:00,2022-06-24 00:15:00,1,48
immediate_shock,262446,262446,262447,262495,2022-06-30 06:30:00,2022-06-30 06:30:00,2022-06-30 06:35:00,2022-06-30 10:35:00,-1,48
immediate_shock,262532,262532,262533,262581,2022-06-30 13:40:00,2022-06-30 13:40:00,2022-06-30 13:45:00,2022-06-30 17:45:00,-1,48
immediate_shock,262653,262653,262654,262702,2022-06-30 23:45:00,2022-06-30 23:45:00,2022-06-30 23:50:00,2022-07-01 03:50:00,1,48
immediate_shock,263290,263290,263291,263339,2022-07-03 04:50:00,2022-07-03 04:50:00,2022-07-03 04:55:00,2022-07-03 08:55:00,-1,48
immediate_shock,264689,264689,264690,264738,2022-07-08 01:25:00,2022-07-08 01:25:00,2022-07-08 01:30:00,2022-07-08 05:30:00,1,48
immediate_shock,266263,266263,266264,266312,2022-07-13 12:35:00,2022-07-13 12:35:00,2022-07-13 12:40:00,2022-07-13 16:40:00,-1,48
immediate_shock,267170,267170,267171,267219,2022-07-16 16:10:00,2022-07-16 16:10:00,2022-07-16 16:15:00,2022-07-16 20:15:00,1,48
immediate_shock,267743,267743,267744,267792,2022-07-18 15:55:00,2022-07-18 15:55:00,2022-07-18 16:00:00,2022-07-18 20:00:00,1,48
immediate_shock,267920,267920,267921,267969,2022-07-19 06:40:00,2022-07-19 06:40:00,2022-07-19 06:45:00,2022-07-19 10:45:00,-1,48
immediate_shock,268369,268369,268370,268418,2022-07-20 20:05:00,2022-07-20 20:05:00,2022-07-20 20:10:00,2022-07-21 00:10:00,-1,48
immediate_shock,268938,268938,268939,268987,2022-07-22 19:30:00,2022-07-22 19:30:00,2022-07-22 19:35:00,2022-07-22 23:35:00,-1,48
immediate_shock,269414,269414,269415,269463,2022-07-24 11:10:00,2022-07-24 11:10:00,2022-07-24 11:15:00,2022-07-24 15:15:00,1,48
immediate_shock,269853,269853,269854,269902,2022-07-25 23:45:00,2022-07-25 23:45:00,2022-07-25 23:50:00,2022-07-26 03:50:00,-1,48
immediate_shock,270367,270367,270368,270416,2022-07-27 18:35:00,2022-07-27 18:35:00,2022-07-27 18:40:00,2022-07-27 22:40:00,1,48
immediate_shock,270465,270465,270466,270514,2022-07-28 02:45:00,2022-07-28 02:45:00,2022-07-28 02:50:00,2022-07-28 06:50:00,1,48
immediate_shock,270799,270799,270800,270848,2022-07-29 06:35:00,2022-07-29 06:35:00,2022-07-29 06:40:00,2022-07-29 10:40:00,1,48
immediate_shock,271244,271244,271245,271293,2022-07-30 19:40:00,2022-07-30 19:40:00,2022-07-30 19:45:00,2022-07-30 23:45:00,-1,48
immediate_shock,271513,271513,271514,271562,2022-07-31 18:05:00,2022-07-31 18:05:00,2022-07-31 18:10:00,2022-07-31 22:10:00,1,48
immediate_shock,272045,272045,272046,272094,2022-08-02 14:25:00,2022-08-02 14:25:00,2022-08-02 14:30:00,2022-08-02 18:30:00,1,48
immediate_shock,272523,272523,272524,272572,2022-08-04 06:15:00,2022-08-04 06:15:00,2022-08-04 06:20:00,2022-08-04 10:20:00,-1,48
immediate_shock,272649,272649,272650,272698,2022-08-04 16:45:00,2022-08-04 16:45:00,2022-08-04 16:50:00,2022-08-04 20:50:00,-1,48
immediate_shock,272808,272808,272809,272857,2022-08-05 06:00:00,2022-08-05 06:00:00,2022-08-05 06:05:00,2022-08-05 10:05:00,1,48
immediate_shock,275654,275654,275655,275703,2022-08-15 03:10:00,2022-08-15 03:10:00,2022-08-15 03:15:00,2022-08-15 07:15:00,1,48
immediate_shock,276847,276847,276848,276896,2022-08-19 06:35:00,2022-08-19 06:35:00,2022-08-19 06:40:00,2022-08-19 10:40:00,-1,48
immediate_shock,277595,277595,277596,277644,2022-08-21 20:55:00,2022-08-21 20:55:00,2022-08-21 21:00:00,2022-08-22 01:00:00,-1,48
immediate_shock,278037,278037,278038,278086,2022-08-23 09:45:00,2022-08-23 09:45:00,2022-08-23 09:50:00,2022-08-23 13:50:00,1,48
immediate_shock,278401,278401,278402,278450,2022-08-24 16:05:00,2022-08-24 16:05:00,2022-08-24 16:10:00,2022-08-24 20:10:00,1,48
immediate_shock,278917,278917,278918,278966,2022-08-26 11:05:00,2022-08-26 11:05:00,2022-08-26 11:10:00,2022-08-26 15:10:00,-1,48
immediate_shock,279062,279062,279063,279111,2022-08-26 23:10:00,2022-08-26 23:10:00,2022-08-26 23:15:00,2022-08-27 03:15:00,-1,48
immediate_shock,279840,279840,279841,279889,2022-08-29 16:00:00,2022-08-29 16:00:00,2022-08-29 16:05:00,2022-08-29 20:05:00,1,48
immediate_shock,280110,280110,280111,280159,2022-08-30 14:30:00,2022-08-30 14:30:00,2022-08-30 14:35:00,2022-08-30 18:35:00,-1,48
immediate_shock,280164,280164,280165,280213,2022-08-30 19:00:00,2022-08-30 19:00:00,2022-08-30 19:05:00,2022-08-30 23:05:00,1,48
immediate_shock,280372,280372,280373,280421,2022-08-31 12:20:00,2022-08-31 12:20:00,2022-08-31 12:25:00,2022-08-31 16:25:00,-1,48
immediate_shock,280836,280836,280837,280885,2022-09-02 03:00:00,2022-09-02 03:00:00,2022-09-02 03:05:00,2022-09-02 07:05:00,1,48
immediate_shock,281008,281008,281009,281057,2022-09-02 17:20:00,2022-09-02 17:20:00,2022-09-02 17:25:00,2022-09-02 21:25:00,-1,48
immediate_shock,281962,281962,281963,282011,2022-09-06 00:50:00,2022-09-06 00:50:00,2022-09-06 00:55:00,2022-09-06 04:55:00,1,48
immediate_shock,282157,282157,282158,282206,2022-09-06 17:05:00,2022-09-06 17:05:00,2022-09-06 17:10:00,2022-09-06 21:10:00,-1,48
immediate_shock,282268,282268,282269,282317,2022-09-07 02:20:00,2022-09-07 02:20:00,2022-09-07 02:25:00,2022-09-07 06:25:00,-1,48
immediate_shock,282465,282465,282466,282514,2022-09-07 18:45:00,2022-09-07 18:45:00,2022-09-07 18:50:00,2022-09-07 22:50:00,1,48
immediate_shock,282857,282857,282858,282906,2022-09-09 03:25:00,2022-09-09 03:25:00,2022-09-09 03:30:00,2022-09-09 07:30:00,1,48
immediate_shock,283365,283365,283366,283414,2022-09-10 21:45:00,2022-09-10 21:45:00,2022-09-10 21:50:00,2022-09-11 01:50:00,1,48
immediate_shock,283604,283604,283605,283653,2022-09-11 17:40:00,2022-09-11 17:40:00,2022-09-11 17:45:00,2022-09-11 21:45:00,-1,48
immediate_shock,283697,283697,283698,283746,2022-09-12 01:25:00,2022-09-12 01:25:00,2022-09-12 01:30:00,2022-09-12 05:30:00,1,48
immediate_shock,283972,283972,283973,284021,2022-09-13 00:20:00,2022-09-13 00:20:00,2022-09-13 00:25:00,2022-09-13 04:25:00,-1,48
immediate_shock,284474,284474,284475,284523,2022-09-14 18:10:00,2022-09-14 18:10:00,2022-09-14 18:15:00,2022-09-14 22:15:00,-1,48
immediate_shock,284719,284719,284720,284768,2022-09-15 14:35:00,2022-09-15 14:35:00,2022-09-15 14:40:00,2022-09-15 18:40:00,-1,48
immediate_shock,285525,285525,285526,285574,2022-09-18 09:45:00,2022-09-18 09:45:00,2022-09-18 09:50:00,2022-09-18 13:50:00,-1,48
immediate_shock,285723,285723,285724,285772,2022-09-19 02:15:00,2022-09-19 02:15:00,2022-09-19 02:20:00,2022-09-19 06:20:00,-1,48
immediate_shock,285860,285860,285861,285909,2022-09-19 13:40:00,2022-09-19 13:40:00,2022-09-19 13:45:00,2022-09-19 17:45:00,1,48
immediate_shock,286023,286023,286024,286072,2022-09-20 03:15:00,2022-09-20 03:15:00,2022-09-20 03:20:00,2022-09-20 07:20:00,-1,48
immediate_shock,286143,286143,286144,286192,2022-09-20 13:15:00,2022-09-20 13:15:00,2022-09-20 13:20:00,2022-09-20 17:20:00,-1,48
immediate_shock,286487,286487,286488,286536,2022-09-21 17:55:00,2022-09-21 17:55:00,2022-09-21 18:00:00,2022-09-21 22:00:00,1,48
immediate_shock,287117,287117,287118,287166,2022-09-23 22:25:00,2022-09-23 22:25:00,2022-09-23 22:30:00,2022-09-24 02:30:00,1,48
immediate_shock,287865,287865,287866,287914,2022-09-26 12:45:00,2022-09-26 12:45:00,2022-09-26 12:50:00,2022-09-26 16:50:00,1,48
immediate_shock,288035,288035,288036,288084,2022-09-27 02:55:00,2022-09-27 02:55:00,2022-09-27 03:00:00,2022-09-27 07:00:00,1,48
immediate_shock,288315,288315,288316,288364,2022-09-28 02:15:00,2022-09-28 02:15:00,2022-09-28 02:20:00,2022-09-28 06:20:00,-1,48
immediate_shock,288501,288501,288502,288550,2022-09-28 17:45:00,2022-09-28 17:45:00,2022-09-28 17:50:00,2022-09-28 21:50:00,-1,48
immediate_shock,288726,288726,288727,288775,2022-09-29 12:30:00,2022-09-29 12:30:00,2022-09-29 12:35:00,2022-09-29 16:35:00,-1,48
immediate_shock,289041,289041,289042,289090,2022-09-30 14:45:00,2022-09-30 14:45:00,2022-09-30 14:50:00,2022-09-30 18:50:00,1,48
immediate_shock,292758,292758,292759,292807,2022-10-13 12:30:00,2022-10-13 12:30:00,2022-10-13 12:35:00,2022-10-13 16:35:00,-1,48
immediate_shock,292914,292914,292915,292963,2022-10-14 01:30:00,2022-10-14 01:30:00,2022-10-14 01:35:00,2022-10-14 05:35:00,1,48
immediate_shock,293066,293066,293067,293115,2022-10-14 14:10:00,2022-10-14 14:10:00,2022-10-14 14:15:00,2022-10-14 18:15:00,-1,48
immediate_shock,295058,295058,295059,295107,2022-10-21 12:10:00,2022-10-21 12:10:00,2022-10-21 12:15:00,2022-10-21 16:15:00,-1,48
immediate_shock,295702,295702,295703,295751,2022-10-23 17:50:00,2022-10-23 17:50:00,2022-10-23 17:55:00,2022-10-23 21:55:00,1,48
immediate_shock,296268,296268,296269,296317,2022-10-25 17:00:00,2022-10-25 17:00:00,2022-10-25 17:05:00,2022-10-25 21:05:00,1,48
immediate_shock,296455,296455,296456,296504,2022-10-26 08:35:00,2022-10-26 08:35:00,2022-10-26 08:40:00,2022-10-26 12:40:00,1,48
immediate_shock,297090,297090,297091,297139,2022-10-28 13:30:00,2022-10-28 13:30:00,2022-10-28 13:35:00,2022-10-28 17:35:00,1,48
immediate_shock,297959,297959,297960,298008,2022-10-31 13:55:00,2022-10-31 13:55:00,2022-10-31 14:00:00,2022-10-31 18:00:00,-1,48
immediate_shock,299116,299116,299117,299165,2022-11-04 14:20:00,2022-11-04 14:20:00,2022-11-04 14:25:00,2022-11-04 18:25:00,1,48
immediate_shock,299240,299240,299241,299289,2022-11-05 00:40:00,2022-11-05 00:40:00,2022-11-05 00:45:00,2022-11-05 04:45:00,1,48
immediate_shock,300130,300130,300131,300179,2022-11-08 02:50:00,2022-11-08 02:50:00,2022-11-08 02:55:00,2022-11-08 06:55:00,-1,48
immediate_shock,300313,300313,300314,300362,2022-11-08 18:05:00,2022-11-08 18:05:00,2022-11-08 18:10:00,2022-11-08 22:10:00,-1,48
immediate_shock,300496,300496,300497,300545,2022-11-09 09:20:00,2022-11-09 09:20:00,2022-11-09 09:25:00,2022-11-09 13:25:00,1,48
immediate_shock,300632,300632,300633,300681,2022-11-09 20:40:00,2022-11-09 20:40:00,2022-11-09 20:45:00,2022-11-10 00:45:00,-1,48
immediate_shock,300922,300922,300923,300971,2022-11-10 20:50:00,2022-11-10 20:50:00,2022-11-10 20:55:00,2022-11-11 00:55:00,1,48
immediate_shock,301788,301788,301789,301837,2022-11-13 21:00:00,2022-11-13 21:00:00,2022-11-13 21:05:00,2022-11-14 01:05:00,-1,48
immediate_shock,301904,301904,301905,301953,2022-11-14 06:40:00,2022-11-14 06:40:00,2022-11-14 06:45:00,2022-11-14 10:45:00,1,48
immediate_shock,301982,301982,301983,302031,2022-11-14 13:10:00,2022-11-14 13:10:00,2022-11-14 13:15:00,2022-11-14 17:15:00,1,48
immediate_shock,304101,304101,304102,304150,2022-11-21 21:45:00,2022-11-21 21:45:00,2022-11-21 21:50:00,2022-11-22 01:50:00,-1,48
immediate_shock,306440,306440,306441,306489,2022-11-30 00:40:00,2022-11-30 00:40:00,2022-11-30 00:45:00,2022-11-30 04:45:00,1,48
immediate_shock,310295,310295,310296,310344,2022-12-13 09:55:00,2022-12-13 09:55:00,2022-12-13 10:00:00,2022-12-13 14:00:00,1,48
immediate_shock,311146,311146,311147,311195,2022-12-16 08:50:00,2022-12-16 08:50:00,2022-12-16 08:55:00,2022-12-16 12:55:00,-1,48
immediate_shock,311233,311233,311234,311282,2022-12-16 16:05:00,2022-12-16 16:05:00,2022-12-16 16:10:00,2022-12-16 20:10:00,-1,48
immediate_shock,311311,311311,311312,311360,2022-12-16 22:35:00,2022-12-16 22:35:00,2022-12-16 22:40:00,2022-12-17 02:40:00,-1,48
immediate_shock,312174,312174,312175,312223,2022-12-19 22:30:00,2022-12-19 22:30:00,2022-12-19 22:35:00,2022-12-20 02:35:00,-1,48
immediate_shock,312224,312224,312225,312273,2022-12-20 02:40:00,2022-12-20 02:40:00,2022-12-20 02:45:00,2022-12-20 06:45:00,1,48
immediate_shock,312371,312371,312372,312420,2022-12-20 14:55:00,2022-12-20 14:55:00,2022-12-20 15:00:00,2022-12-20 19:00:00,1,48
immediate_shock,312942,312942,312943,312991,2022-12-22 14:30:00,2022-12-22 14:30:00,2022-12-22 14:35:00,2022-12-22 18:35:00,-1,48
immediate_shock,313012,313012,313013,313061,2022-12-22 20:20:00,2022-12-22 20:20:00,2022-12-22 20:25:00,2022-12-23 00:25:00,1,48
immediate_shock,314420,314420,314421,314469,2022-12-27 17:40:00,2022-12-27 17:40:00,2022-12-27 17:45:00,2022-12-27 21:45:00,-1,48
immediate_shock,315249,315249,315250,315298,2022-12-30 14:45:00,2022-12-30 14:45:00,2022-12-30 14:50:00,2022-12-30 18:50:00,-1,48
immediate_shock,315982,315982,315983,316031,2023-01-02 03:50:00,2023-01-02 03:50:00,2023-01-02 03:55:00,2023-01-02 07:55:00,1,48
immediate_shock,318809,318809,318810,318858,2023-01-11 23:25:00,2023-01-11 23:25:00,2023-01-11 23:30:00,2023-01-12 03:30:00,1,48
immediate_shock,318992,318992,318993,319041,2023-01-12 14:40:00,2023-01-12 14:40:00,2023-01-12 14:45:00,2023-01-12 18:45:00,-1,48
immediate_shock,319233,319233,319234,319282,2023-01-13 10:45:00,2023-01-13 10:45:00,2023-01-13 10:50:00,2023-01-13 14:50:00,1,48
immediate_shock,319363,319363,319364,319412,2023-01-13 21:35:00,2023-01-13 21:35:00,2023-01-13 21:40:00,2023-01-14 01:40:00,1,48
immediate_shock,319503,319503,319504,319552,2023-01-14 09:15:00,2023-01-14 09:15:00,2023-01-14 09:20:00,2023-01-14 13:20:00,-1,48
immediate_shock,319567,319567,319568,319616,2023-01-14 14:35:00,2023-01-14 14:35:00,2023-01-14 14:40:00,2023-01-14 18:40:00,-1,48
immediate_shock,319686,319686,319687,319735,2023-01-15 00:30:00,2023-01-15 00:30:00,2023-01-15 00:35:00,2023-01-15 04:35:00,-1,48
immediate_shock,319799,319799,319800,319848,2023-01-15 09:55:00,2023-01-15 09:55:00,2023-01-15 10:00:00,2023-01-15 14:00:00,1,48
immediate_shock,319896,319896,319897,319945,2023-01-15 18:00:00,2023-01-15 18:00:00,2023-01-15 18:05:00,2023-01-15 22:05:00,-1,48
immediate_shock,319981,319981,319982,320030,2023-01-16 01:05:00,2023-01-16 01:05:00,2023-01-16 01:10:00,2023-01-16 05:10:00,1,48
immediate_shock,320065,320065,320066,320114,2023-01-16 08:05:00,2023-01-16 08:05:00,2023-01-16 08:10:00,2023-01-16 12:10:00,-1,48
immediate_shock,320150,320150,320151,320199,2023-01-16 15:10:00,2023-01-16 15:10:00,2023-01-16 15:15:00,2023-01-16 19:15:00,-1,48
immediate_shock,320428,320428,320429,320477,2023-01-17 14:20:00,2023-01-17 14:20:00,2023-01-17 14:25:00,2023-01-17 18:25:00,1,48
immediate_shock,320576,320576,320577,320625,2023-01-18 02:40:00,2023-01-18 02:40:00,2023-01-18 02:45:00,2023-01-18 06:45:00,1,48
immediate_shock,320713,320713,320714,320762,2023-01-18 14:05:00,2023-01-18 14:05:00,2023-01-18 14:10:00,2023-01-18 18:10:00,1,48
immediate_shock,321360,321360,321361,321409,2023-01-20 20:00:00,2023-01-20 20:00:00,2023-01-20 20:05:00,2023-01-21 00:05:00,1,48
immediate_shock,321683,321683,321684,321732,2023-01-21 22:55:00,2023-01-21 22:55:00,2023-01-21 23:00:00,2023-01-22 03:00:00,-1,48
immediate_shock,321880,321880,321881,321929,2023-01-22 15:20:00,2023-01-22 15:20:00,2023-01-22 15:25:00,2023-01-22 19:25:00,-1,48
immediate_shock,322541,322541,322542,322590,2023-01-24 22:25:00,2023-01-24 22:25:00,2023-01-24 22:30:00,2023-01-25 02:30:00,-1,48
immediate_shock,322800,322800,322801,322849,2023-01-25 20:00:00,2023-01-25 20:00:00,2023-01-25 20:05:00,2023-01-26 00:05:00,1,48
immediate_shock,323155,323155,323156,323204,2023-01-27 01:35:00,2023-01-27 01:35:00,2023-01-27 01:40:00,2023-01-27 05:40:00,-1,48
immediate_shock,323727,323727,323728,323776,2023-01-29 01:15:00,2023-01-29 01:15:00,2023-01-29 01:20:00,2023-01-29 05:20:00,1,48
immediate_shock,324230,324230,324231,324279,2023-01-30 19:10:00,2023-01-30 19:10:00,2023-01-30 19:15:00,2023-01-30 23:15:00,-1,48
immediate_shock,324561,324561,324562,324610,2023-01-31 22:45:00,2023-01-31 22:45:00,2023-01-31 22:50:00,2023-02-01 02:50:00,1,48
immediate_shock,324872,324872,324873,324921,2023-02-02 00:40:00,2023-02-02 00:40:00,2023-02-02 00:45:00,2023-02-02 04:45:00,1,48
immediate_shock,326517,326517,326518,326566,2023-02-07 17:45:00,2023-02-07 17:45:00,2023-02-07 17:50:00,2023-02-07 21:50:00,1,48
immediate_shock,327112,327112,327113,327161,2023-02-09 19:20:00,2023-02-09 19:20:00,2023-02-09 19:25:00,2023-02-09 23:25:00,-1,48
immediate_shock,328498,328498,328499,328547,2023-02-14 14:50:00,2023-02-14 14:50:00,2023-02-14 14:55:00,2023-02-14 18:55:00,1,48
immediate_shock,328849,328849,328850,328898,2023-02-15 20:05:00,2023-02-15 20:05:00,2023-02-15 20:10:00,2023-02-16 00:10:00,1,48
immediate_shock,329084,329084,329085,329133,2023-02-16 15:40:00,2023-02-16 15:40:00,2023-02-16 15:45:00,2023-02-16 19:45:00,1,48
immediate_shock,329166,329166,329167,329215,2023-02-16 22:30:00,2023-02-16 22:30:00,2023-02-16 22:35:00,2023-02-17 02:35:00,-1,48
immediate_shock,329358,329358,329359,329407,2023-02-17 14:30:00,2023-02-17 14:30:00,2023-02-17 14:35:00,2023-02-17 18:35:00,1,48
immediate_shock,329425,329425,329426,329474,2023-02-17 20:05:00,2023-02-17 20:05:00,2023-02-17 20:10:00,2023-02-18 00:10:00,1,48
immediate_shock,329954,329954,329955,330003,2023-02-19 16:10:00,2023-02-19 16:10:00,2023-02-19 16:15:00,2023-02-19 20:15:00,1,48
immediate_shock,330062,330062,330063,330111,2023-02-20 01:10:00,2023-02-20 01:10:00,2023-02-20 01:15:00,2023-02-20 05:15:00,-1,48
immediate_shock,330164,330164,330165,330213,2023-02-20 09:40:00,2023-02-20 09:40:00,2023-02-20 09:45:00,2023-02-20 13:45:00,1,48
immediate_shock,331048,331048,331049,331097,2023-02-23 11:20:00,2023-02-23 11:20:00,2023-02-23 11:25:00,2023-02-23 15:25:00,-1,48
immediate_shock,331392,331392,331393,331441,2023-02-24 16:00:00,2023-02-24 16:00:00,2023-02-24 16:05:00,2023-02-24 20:05:00,-1,48
immediate_shock,332258,332258,332259,332307,2023-02-27 16:10:00,2023-02-27 16:10:00,2023-02-27 16:15:00,2023-02-27 20:15:00,-1,48
immediate_shock,332527,332527,332528,332576,2023-02-28 14:35:00,2023-02-28 14:35:00,2023-02-28 14:40:00,2023-02-28 18:40:00,1,48
immediate_shock,332697,332697,332698,332746,2023-03-01 04:45:00,2023-03-01 04:45:00,2023-03-01 04:50:00,2023-03-01 08:50:00,1,48
immediate_shock,332746,332746,332747,332795,2023-03-01 08:50:00,2023-03-01 08:50:00,2023-03-01 08:55:00,2023-03-01 12:55:00,1,48
immediate_shock,332877,332877,332878,332926,2023-03-01 19:45:00,2023-03-01 19:45:00,2023-03-01 19:50:00,2023-03-01 23:50:00,-1,48
immediate_shock,333231,333231,333232,333280,2023-03-03 01:15:00,2023-03-03 01:15:00,2023-03-03 01:20:00,2023-03-03 05:20:00,-1,48
immediate_shock,333807,333807,333808,333856,2023-03-05 01:15:00,2023-03-05 01:15:00,2023-03-05 01:20:00,2023-03-05 05:20:00,1,48
immediate_shock,334548,334548,334549,334597,2023-03-07 15:00:00,2023-03-07 15:00:00,2023-03-07 15:05:00,2023-03-07 19:05:00,-1,48
immediate_shock,334838,334838,334839,334887,2023-03-08 15:10:00,2023-03-08 15:10:00,2023-03-08 15:15:00,2023-03-08 19:15:00,1,48
immediate_shock,335166,335166,335167,335215,2023-03-09 18:30:00,2023-03-09 18:30:00,2023-03-09 18:35:00,2023-03-09 22:35:00,-1,48
immediate_shock,335624,335624,335625,335673,2023-03-11 08:40:00,2023-03-11 08:40:00,2023-03-11 08:45:00,2023-03-11 12:45:00,1,48
immediate_shock,336017,336017,336018,336066,2023-03-12 17:25:00,2023-03-12 17:25:00,2023-03-12 17:30:00,2023-03-12 21:30:00,1,48
immediate_shock,336075,336075,336076,336124,2023-03-12 22:15:00,2023-03-12 22:15:00,2023-03-12 22:20:00,2023-03-13 02:20:00,1,48
immediate_shock,336265,336265,336266,336314,2023-03-13 14:05:00,2023-03-13 14:05:00,2023-03-13 14:10:00,2023-03-13 18:10:00,1,48
immediate_shock,336375,336375,336376,336424,2023-03-13 23:15:00,2023-03-13 23:15:00,2023-03-13 23:20:00,2023-03-14 03:20:00,-1,48
immediate_shock,336536,336536,336537,336585,2023-03-14 12:40:00,2023-03-14 12:40:00,2023-03-14 12:45:00,2023-03-14 16:45:00,1,48
immediate_shock,336614,336614,336615,336663,2023-03-14 19:10:00,2023-03-14 19:10:00,2023-03-14 19:15:00,2023-03-14 23:15:00,-1,48
immediate_shock,337076,337076,337077,337125,2023-03-16 09:40:00,2023-03-16 09:40:00,2023-03-16 09:45:00,2023-03-16 13:45:00,1,48
immediate_shock,337220,337220,337221,337269,2023-03-16 21:40:00,2023-03-16 21:40:00,2023-03-16 21:45:00,2023-03-17 01:45:00,1,48
immediate_shock,337734,337734,337735,337783,2023-03-18 16:30:00,2023-03-18 16:30:00,2023-03-18 16:35:00,2023-03-18 20:35:00,-1,48
immediate_shock,338143,338143,338144,338192,2023-03-20 02:35:00,2023-03-20 02:35:00,2023-03-20 02:40:00,2023-03-20 06:40:00,-1,48
immediate_shock,338485,338485,338486,338534,2023-03-21 07:05:00,2023-03-21 07:05:00,2023-03-21 07:10:00,2023-03-21 11:10:00,-1,48
immediate_shock,339155,339155,339156,339204,2023-03-23 14:55:00,2023-03-23 14:55:00,2023-03-23 15:00:00,2023-03-23 19:00:00,1,48
immediate_shock,339405,339405,339406,339454,2023-03-24 11:45:00,2023-03-24 11:45:00,2023-03-24 11:50:00,2023-03-24 15:50:00,-1,48
immediate_shock,340307,340307,340308,340356,2023-03-27 14:55:00,2023-03-27 14:55:00,2023-03-27 15:00:00,2023-03-27 19:00:00,-1,48
immediate_shock,340781,340781,340782,340830,2023-03-29 06:25:00,2023-03-29 06:25:00,2023-03-29 06:30:00,2023-03-29 10:30:00,1,48
immediate_shock,342386,342386,342387,342435,2023-04-03 20:10:00,2023-04-03 20:10:00,2023-04-03 20:15:00,2023-04-04 00:15:00,-1,48
immediate_shock,344424,344424,344425,344473,2023-04-10 22:00:00,2023-04-10 22:00:00,2023-04-10 22:05:00,2023-04-11 02:05:00,1,48
immediate_shock,344886,344886,344887,344935,2023-04-12 12:30:00,2023-04-12 12:30:00,2023-04-12 12:35:00,2023-04-12 16:35:00,1,48
immediate_shock,345319,345319,345320,345368,2023-04-14 00:35:00,2023-04-14 00:35:00,2023-04-14 00:40:00,2023-04-14 04:40:00,1,48
immediate_shock,346183,346183,346184,346232,2023-04-17 00:35:00,2023-04-17 00:35:00,2023-04-17 00:40:00,2023-04-17 04:40:00,-1,48
immediate_shock,346314,346314,346315,346363,2023-04-17 11:30:00,2023-04-17 11:30:00,2023-04-17 11:35:00,2023-04-17 15:35:00,-1,48
immediate_shock,346849,346849,346850,346898,2023-04-19 08:05:00,2023-04-19 08:05:00,2023-04-19 08:10:00,2023-04-19 12:10:00,-1,48
immediate_shock,347557,347557,347558,347606,2023-04-21 19:05:00,2023-04-21 19:05:00,2023-04-21 19:10:00,2023-04-21 23:10:00,-1,48
immediate_shock,347910,347910,347911,347959,2023-04-23 00:30:00,2023-04-23 00:30:00,2023-04-23 00:35:00,2023-04-23 04:35:00,-1,48
immediate_shock,348087,348087,348088,348136,2023-04-23 15:15:00,2023-04-23 15:15:00,2023-04-23 15:20:00,2023-04-23 19:20:00,-1,48
immediate_shock,348202,348202,348203,348251,2023-04-24 00:50:00,2023-04-24 00:50:00,2023-04-24 00:55:00,2023-04-24 04:55:00,1,48
immediate_shock,348732,348732,348733,348781,2023-04-25 21:00:00,2023-04-25 21:00:00,2023-04-25 21:05:00,2023-04-26 01:05:00,1,48
immediate_shock,348917,348917,348918,348966,2023-04-26 12:25:00,2023-04-26 12:25:00,2023-04-26 12:30:00,2023-04-26 16:30:00,1,48
