DAY,GPRD,GPRD_ACT,GPRD_THREAT
19850424,96.33865356445312,73.87855529785156,110.91960906982422
19850425,136.23114013671875,57.18391799926758,178.8638916015625
19850426,53.620697021484375,59.39516830444336,49.541439056396484
19850427,71.56781768798828,40.770015716552734,102.01866149902344
19850428,41.842960357666016,27.80944061279297,46.391639709472656
19850429,74.1619644165039,0.0,123.33599090576172
19850430,101.5645751953125,62.308895111083984,116.93648529052734
19850501,88.7294921875,58.970916748046875,122.96892547607422
19850502,164.911376953125,85.77587890625,214.63665771484375
19850503,106.85701751708984,82.85519409179688,118.47328186035156
19850504,110.41893005371094,110.07904815673828,122.42239379882812
19850505,110.63585662841797,103.8073501586914,108.23197937011719
19850506,110.7027816772461,50.93632125854492,155.78170776367188
19850507,130.75924682617188,115.8726806640625,144.97389221191406
19850508,98.46273040771484,112.1824722290039,116.96406555175781
19850509,106.85701751708984,106.52810668945312,99.96183013916016
19850510,87.50179290771484,62.308895111083984,93.54918670654297
19850511,48.714229583740234,19.42571449279785,64.81185913085938
19850512,85.30216979980469,85.03960418701172,94.57524108886719
19850513,97.68965911865234,106.24250793457031,73.8472900390625
19850514,108.1024398803711,76.97834777832031,141.25660705566406
19850515,88.42582702636719,108.4968032836914,67.8727798461914
19850516,96.10931396484375,51.10052490234375,127.86864471435547
19850517,142.40945434570312,135.79844665527344,164.75537109375
19850518,92.30064392089844,102.24059295654297,85.27875518798828
19850519,95.18872833251953,75.91658020019531,116.09020233154297
19850520,108.74591064453125,116.75049591064453,97.3814468383789
19850521,110.15664672851562,141.1940155029297,78.51317596435547
19850522,139.3135986328125,154.31642150878906,128.7151336669922
19850523,115.87171173095703,81.54003143310547,147.36029052734375
19850524,92.93777465820312,66.1797866821289,110.40095520019531
19850525,71.78939056396484,61.344356536865234,68.2229995727539
19850526,83.9590835571289,106.52810668945312,63.467830657958984
19850527,97.42845916748047,64.75238037109375,108.01976013183594
19850528,121.72164916992188,173.3528289794922,57.83734893798828
19850529,54.866546630859375,68.37207794189453,57.0290641784668
19850530,86.29936218261719,79.41574096679688,88.32076263427734
19850531,107.0601806640625,75.33927154541016,136.15419006347656
19850601,72.01234436035156,102.55811309814453,34.217437744140625
19850602,85.85488891601562,99.85572052001953,59.492523193359375
19850603,120.02056121826172,111.67438507080078,106.45425415039062
19850604,77.9427719116211,93.24342346191406,51.84947967529297
19850605,103.98194122314453,103.66188049316406,86.46424102783203
19850606,99.94815826416016,99.64051055908203,94.9828872680664
19850607,114.4586410522461,80.54563903808594,134.36602783203125
19850608,84.3966293334961,84.13684844970703,70.1784439086914
19850609,71.08514404296875,56.69306945800781,70.93142700195312
19850610,148.19381713867188,156.42811584472656,144.97389221191406
19850611,106.12345123291016,90.68296813964844,100.85139465332031
19850612,120.8447494506836,127.55941009521484,106.39714813232422
19850613,128.8936767578125,128.49693298339844,107.17913055419922
19850614,112.62730407714844,105.67588806152344,110.1801528930664
19850615,114.9471435546875,145.84605407714844,121.65001678466797
19850616,125.14144897460938,146.77206420898438,97.93791198730469
19850617,133.57127380371094,230.81089782714844,59.23664093017578
19850618,258.3194885253906,287.82135009765625,265.34210205078125
19850619,165.62838745117188,201.01390075683594,203.59376525878906
19850620,246.38934326171875,300.215576171875,204.8804473876953
19850621,213.7140350341797,288.25250244140625,125.44230651855469
19850622,158.21218872070312,197.156494140625,180.89279174804688
19850623,147.05323791503906,169.74806213378906,180.20118713378906
19850624,230.5137176513672,323.4281005859375,170.38168334960938
19850625,205.65830993652344,307.53790283203125,146.5811309814453
19850626,170.8864288330078,183.46507263183594,185.81971740722656
19850627,204.29933166503906,232.76625061035156,194.15003967285156
19850628,198.24246215820312,216.75796508789062,223.338134765625
19850629,188.69056701660156,313.5162658691406,104.60140228271484
19850630,182.4101104736328,203.6704864501953,206.284423828125
19850701,255.46795654296875,322.5966796875,254.91552734375
19850702,222.37142944335938,275.1976013183594,242.2943115234375
19850703,142.7183380126953,194.6976318359375,87.44457244873047
19850704,180.03085327148438,233.3197021484375,179.6415557861328
19850705,139.3902130126953,179.83209228515625,177.27005004882812
19850706,123.51947784423828,111.94478607177734,130.7222137451172
19850707,75.8603286743164,33.61192321777344,98.12481689453125
19850708,112.2904281616211,93.28732299804688,124.49734497070312
19850709,153.02622985839844,161.52902221679688,149.7012939453125
19850710,197.08641052246094,226.70741271972656,163.88351440429688
19850711,150.91424560546875,195.58462524414062,112.94092559814453
19850712,174.68618774414062,257.9977722167969,107.59780883789062
19850713,165.078125,175.54132080078125,201.32586669921875
19850714,108.72760772705078,115.61912536621094,96.43777465820312
19850715,136.8022003173828,116.89810180664062,130.00607299804688
19850716,108.47199249267578,116.4564208984375,97.13615417480469
19850717,90.34275817871094,30.021556854248047,125.20471954345703
19850718,122.97234344482422,137.91806030273438,115.03728485107422
19850719,104.26968383789062,127.93690490722656,80.03401184082031
19850720,63.216941833496094,100.83576202392578,21.02674674987793
19850721,53.28527069091797,53.121253967285156,44.308372497558594
19850722,133.73719787597656,225.62783813476562,51.3261604309082
19850723,167.1958465576172,145.84605407714844,191.164306640625
19850724,145.2084503173828,199.04702758789062,120.74537658691406
19850725,81.19038391113281,80.94047546386719,94.51729583740234
19850726,82.40218353271484,82.14854431152344,82.22399139404297
19850727,107.62855529785156,71.53150939941406,119.32868957519531
19850728,125.00255584716797,106.81523895263672,133.64169311523438
19850729,120.96454620361328,129.86854553222656,123.79792785644531
19850730,124.10195922851562,114.20304870605469,111.13272094726562
19850731,106.5445785522461,96.56056213378906,96.64925384521484
19850801,140.7606658935547,149.68255615234375,124.85002899169922
19850802,75.09599304199219,66.54652404785156,97.13615417480469
19850803,57.11323547363281,68.32492065429688,37.99315643310547
19850804,60.365699768066406,45.13491439819336,62.744964599609375
19850805,62.501277923583984,62.308895111083984,51.971771240234375
19850806,116.63970947265625,93.02454376220703,135.785400390625
19850807,95.38807678222656,69.15960693359375,100.95040130615234
19850808,42.03765869140625,50.2899169921875,41.94675827026367
19850809,95.78508758544922,111.4052963256836,79.64830017089844
19850810,64.5305404663086,85.77587890625,35.77277755737305
19850811,44.865478515625,59.636505126953125,49.742733001708984
19850812,120.62571716308594,129.5047607421875,108.01976013183594
19850813,76.640380859375,101.87264251708984,56.647891998291016
19850814,101.0877456665039,108.52862548828125,77.5916519165039
19850815,53.305686950683594,45.549949645996094,50.65753936767578
19850816,59.28532791137695,59.102840423583984,49.297607421875
19850817,79.58120727539062,79.33625030517578,66.17427062988281
19850818,72.8036880493164,87.09550476074219,72.64625549316406
19850819,104.4075698852539,94.62381744384766,110.495849609375
19850820,83.43999481201172,116.4564208984375,55.506370544433594
19850821,167.72494506835938,234.09214782714844,125.52169799804688
19850822,108.1024398803711,76.97834777832031,115.5735855102539
19850823,72.01234436035156,95.72090911865234,39.920345306396484
19850824,63.70322799682617,63.50714111328125,52.971229553222656
19850825,22.083786010742188,14.677206039428711,24.484477996826172
19850826,70.293212890625,70.07684326171875,58.45100784301758
19850827,112.2904281616211,111.94478607177734,93.37300872802734
19850828,77.75981140136719,77.52045440673828,77.5916519165039
19850829,131.62521362304688,102.06004333496094,133.77281188964844
19850830,65.11189270019531,32.45573806762695,81.21387481689453
19850831,56.14521408081055,67.1668701171875,37.349205017089844
19850901,63.39842224121094,31.601638793945312,79.07666778564453
19850902,84.31990814208984,24.01724624633789,120.19652557373047
19850903,84.93763732910156,150.5354461669922,15.695178031921387
19850904,66.41739654541016,99.31944274902344,27.614072799682617
19850905,59.82063674926758,74.54562377929688,37.30704879760742
19850906,89.34310913085938,54.8111457824707,102.86529541015625
19850907,114.8867416381836,133.62196350097656,79.60993194580078
19850908,67.19204711914062,66.98522186279297,55.872291564941406
19850909,84.93763732910156,94.08465576171875,78.47589111328125
19850910,120.02056121826172,63.81393814086914,146.37460327148438
19850911,151.95265197753906,90.89095306396484,176.89474487304688
19850912,73.61261749267578,73.38603210449219,73.45343780517578
19850913,103.30252838134766,82.38764190673828,114.53237915039062
19850914,120.25823974609375,87.19132232666016,145.4523468017578
19850915,78.70030975341797,85.59061431884766,59.492523193359375
19850916,95.32569122314453,79.19355773925781,92.47734832763672
19850917,124.86397552490234,161.09127807617188,109.93585205078125
19850918,126.4942398071289,126.10487365722656,118.33190155029297
19850919,126.5949478149414,140.2280731201172,105.26766204833984
19850920,104.38764190673828,13.875510215759277,162.02963256835938
19850921,52.08440017700195,83.07852172851562,17.323923110961914
19850922,69.8853988647461,69.67028045654297,69.7342758178711
19850923,115.36304473876953,131.4376678466797,95.92798614501953
19850924,110.66484832763672,117.67916107177734,110.425537109375
19850925,120.8447494506836,85.03960418701172,130.04095458984375
19850926,174.71348571777344,167.20867919921875,174.335693359375
19850927,144.02468872070312,114.86508178710938,155.68934631347656
19850928,129.708984375,119.3628158569336,132.74716186523438
19850929,79.18489074707031,52.62743377685547,98.76707458496094
19850930,104.0597152709961,86.44950866699219,115.37188720703125
19851001,154.2437286376953,87.86797332763672,183.22642517089844
19851002,184.0315399169922,176.12648010253906,171.391357421875
19851003,100.992919921875,107.3941879272461,78.38019561767578
19851004,159.81686401367188,159.32492065429688,169.13619995117188
19851005,103.19525909423828,61.7265625,154.45814514160156
19851006,92.56676483154297,131.83119201660156,65.97614288330078
19851007,88.44233703613281,96.1855697631836,80.22826385498047
19851008,134.72164916992188,189.60983276367188,92.256103515625
19851009,162.45001220703125,253.48692321777344,82.22399139404297
19851010,102.23974609375,135.90005493164062,79.34784698486328
19851011,82.12977600097656,81.8769760131836,79.67572784423828
19851012,146.1427001953125,194.25714111328125,97.21778869628906
19851013,67.19204711914062,80.38226318359375,67.04674530029297
19851014,138.4356689453125,236.58778381347656,32.88959884643555
19851015,190.47264099121094,280.7015686035156,110.1801528930664
19851016,106.61137390136719,106.28321075439453,113.9794692993164
19851017,122.38550567626953,162.6783905029297,67.84491729736328
19851018,118.30599212646484,188.70693969726562,39.35005569458008
19851019,81.01388549804688,35.89533996582031,104.79090118408203
19851020,82.9870834350586,82.73163604736328,80.50741577148438
19851021,129.9046173095703,97.12857055664062,135.0247039794922
19851022,75.66779327392578,67.05322265625,83.89351654052734
19851023,102.60165405273438,131.51036071777344,97.50456237792969
19851024,71.08514404296875,85.03960418701172,47.287620544433594
19851025,85.30216979980469,99.2128677368164,82.75333404541016
19851026,106.57054138183594,70.82833862304688,118.1556625366211
19851027,68.72547149658203,41.10835647583008,91.4358139038086
19851028,41.40709686279297,49.53556823730469,27.5450382232666
19851029,47.32239532470703,94.35346984863281,39.35005569458008
19851030,35.240081787109375,14.052643775939941,46.885169982910156
19851031,109.4460678100586,87.28734588623047,109.20939636230469
19851101,100.14739227294922,61.4394645690918,115.3048095703125
19851102,120.82313537597656,120.45123291015625,117.21292114257812
19851103,93.68878173828125,66.71456909179688,100.16377258300781
19851104,155.5625762939453,91.22572326660156,182.61903381347656
19851105,107.38996887207031,82.35340118408203,109.9053955078125
19851106,63.2974739074707,70.1140365600586,46.78562927246094
19851107,92.0157699584961,42.33809280395508,117.7138442993164
19851108,70.03314208984375,83.78108978271484,58.2347526550293
19851109,84.4563980102539,93.55159759521484,62.42501449584961
19851110,77.18604278564453,64.12371826171875,74.87971496582031
19851111,59.7628173828125,85.11266326904297,28.39694595336914
19851112,88.57132720947266,123.61817932128906,73.64983367919922
19851113,79.90843200683594,28.968170166015625,108.73040771484375
19851114,97.02081298828125,82.90471649169922,92.20095825195312
19851115,86.79216766357422,43.262508392333984,120.28400421142578
19851116,45.130348205566406,53.98971939086914,45.03276062011719
19851117,86.26477813720703,45.866268157958984,105.20674133300781
19851118,132.85699462890625,35.319480895996094,191.48956298828125
19851119,97.19025421142578,96.8910903930664,94.28619384765625
19851120,103.24886322021484,120.08622741699219,71.5455551147461
19851121,73.31639099121094,66.44610595703125,66.50713348388672
19851122,138.02365112304688,76.44377899169922,191.2849884033203
19851123,89.52886199951172,59.5021858215332,99.26139831542969
19851124,80.7943344116211,46.02608108520508,95.97574615478516
19851125,151.788818359375,231.4330291748047,89.0944595336914
19851126,54.94780731201172,31.302099227905273,65.2726058959961
19851127,89.73095703125,119.27301025390625,49.742733001708984
19851128,132.50270080566406,140.9011688232422,132.2161865234375
19851129,93.21077728271484,85.77587890625,119.24259185791016
19851130,132.9116668701172,122.31005096435547,136.02488708496094
19851201,78.58280944824219,72.314697265625,80.42346954345703
19851202,77.03646087646484,68.26607513427734,71.1758041381836
19851203,15.515539169311523,15.467780113220215,12.901657104492188
19851204,90.75527954101562,90.47592163085938,88.04350280761719
19851205,62.501277923583984,55.38568115234375,57.74641036987305
19851206,84.93763732910156,56.4507942199707,105.94245910644531
19851207,99.37702941894531,110.07904815673828,73.45343780517578
19851208,96.59288024902344,56.64444351196289,113.39295196533203
19851209,98.39310455322266,130.7869873046875,54.54462814331055
19851210,92.71817779541016,84.02980041503906,98.12481689453125
19851211,84.75653076171875,42.24781799316406,105.71656799316406
19851212,76.67980194091797,91.73253631591797,76.51399230957031
19851213,42.92744445800781,57.06040954589844,23.797008514404297
19851214,76.02613830566406,64.96468353271484,90.31159210205078
19851215,72.40584564208984,72.18297576904297,70.24235534667969
19851216,67.60342407226562,101.09300231933594,28.107181549072266
19851217,73.61261749267578,65.23202514648438,68.01244354248047
19851218,74.60737609863281,133.87991333007812,24.815349578857422
19851219,90.27962493896484,110.7713623046875,69.29569244384766
19851220,126.05966186523438,125.67163848876953,116.4695053100586
19851221,90.75527954101562,113.09490966796875,56.59939193725586
19851222,40.31522750854492,66.98522186279297,11.174457550048828
19851223,87.86651611328125,105.11527252197266,102.28926086425781
19851224,96.0164566040039,95.72090911865234,79.84069061279297
19851225,156.08956909179688,172.89901733398438,173.0578155517578
19851226,165.16957092285156,146.365478515625,152.6040802001953
19851227,109.85556030273438,117.94183349609375,84.32154846191406
19851228,307.8594665527344,515.6118774414062,163.83665466308594
19851229,62.501277923583984,96.9249496459961,46.19712829589844
19851230,263.38458251953125,403.9598083496094,185.31829833984375
19851231,220.17066955566406,339.21636962890625,116.50469970703125
19860101,269.6275939941406,460.7960205078125,192.17469787597656
19860102,150.57125854492188,229.5766143798828,73.64983367919922
19860103,166.87998962402344,266.18609619140625,124.88934326171875
19860104,126.0838851928711,251.39157104492188,114.37386322021484
19860105,115.63378143310547,189.86940002441406,113.12129974365234
19860106,147.69410705566406,210.3421173095703,105.26766204833984
19860107,174.34567260742188,173.80902099609375,217.4608154296875
19860108,131.84349060058594,230.01589965820312,150.74398803710938
19860109,146.1427001953125,226.63333129882812,148.52716064453125
19860110,204.4794921875,326.1601257324219,231.24229431152344
19860111,120.25823974609375,108.98915100097656,181.8154296875
19860112,115.47076416015625,143.89418029785156,132.02413940429688
19860113,147.6353302001953,220.77134704589844,122.76339721679688
19860114,120.14494323730469,119.7751235961914,128.4483642578125
19860115,129.27093505859375,128.87303161621094,134.36602783203125
19860116,195.3164825439453,124.61779022216797,298.8376770019531
19860117,155.276611328125,132.68455505371094,184.453369140625
19860118,204.34671020507812,278.7716064453125,196.75027465820312
19860119,73.61261749267578,117.41764831542969,48.968955993652344
19860120,163.3594970703125,162.85667419433594,150.9317169189453
19860121,54.45316696166992,36.190372467041016,60.37268829345703
19860122,116.2304458618164,66.21295928955078,151.8773956298828
19860123,94.19623565673828,109.55734252929688,65.2726058959961
19860124,87.17283630371094,110.6057357788086,79.07666778564453
19860125,227.02957153320312,205.75523376464844,257.4302673339844
19860126,70.48016357421875,63.87565231323242,63.934322357177734
19860127,140.10861206054688,179.5851593017578,133.14822387695312
19860128,142.8600616455078,89.01270294189453,207.8870849609375
19860129,145.35516357421875,152.5344696044922,152.67457580566406
19860130,54.94780731201172,62.60419845581055,39.16355895996094
19860131,96.77163696289062,133.5790557861328,74.27875518798828
19860201,55.579994201660156,44.32713317871094,73.9464111328125
19860202,78.36181640625,99.42623138427734,71.08396911621094
19860203,86.94403076171875,86.6764144897461,72.29668426513672
19860204,71.4300308227539,124.61779022216797,14.849077224731445
19860205,134.40011596679688,173.39419555664062,92.03592681884766
19860206,109.89561462402344,62.60419845581055,143.59971618652344
19860207,40.2010612487793,16.030929565429688,53.485511779785156
19860208,86.04071807861328,64.3319091796875,89.43194580078125
19860209,47.419166564941406,40.519893646240234,45.06345748901367
19860210,84.21781921386719,74.6298599243164,93.37300872802734
19860211,88.80878448486328,106.24250793457031,73.8472900390625
19860212,116.52247619628906,116.16381072998047,124.57554626464844
19860213,83.19233703613281,90.47592163085938,75.46585845947266
19860214,38.698219299316406,46.294921875,25.743024826049805
19860215,127.40645599365234,207.841552734375,38.52452850341797
19860216,97.02081298828125,138.17453002929688,69.15072631835938
19860217,110.41893005371094,171.2340545654297,61.21119689941406
19860218,101.21734619140625,201.81158447265625,15.302799224853516
19860219,78.87065887451172,139.7829132080078,43.722286224365234
19860220,124.84551239013672,99.56898498535156,152.25900268554688
19860221,131.882080078125,170.1455841064453,116.11491394042969
19860222,148.64085388183594,148.18333435058594,176.57077026367188
19860223,106.64201354980469,106.31375885009766,110.84523010253906
19860224,158.15972900390625,175.19210815429688,131.5147705078125
19860225,133.5039825439453,149.72967529296875,97.13615417480469
19860226,107.85104370117188,122.8789291381836,102.4931640625
19860227,99.73321533203125,71.01873779296875,118.47328186035156
19860228,119.37181091308594,193.38209533691406,49.630699157714844
19860301,75.28562927246094,85.77587890625,53.65916442871094
19860302,98.58832550048828,104.83718872070312,98.37513732910156
19860303,125.18424224853516,134.39883422851562,112.10189819335938
19860304,25.416120529174805,50.67577362060547,0.0
19860305,74.71957397460938,49.65972137451172,96.64925384521484
19860306,94.87067413330078,126.10487365722656,65.73994445800781
19860307,74.10665893554688,73.87855529785156,73.9464111328125
19860308,69.73827362060547,92.6981430053711,38.65970230102539
19860309,68.01986694335938,94.93470001220703,56.56064987182617
19860310,75.93278503417969,94.62381744384766,63.1404914855957
19860311,81.67974853515625,90.47592163085938,90.55902862548828
19860312,78.87065887451172,94.35346984863281,65.58342742919922
19860313,73.97793579101562,81.94469451904297,54.67997741699219
19860314,85.33546447753906,108.27445983886719,51.60662841796875
19860315,109.68766784667969,87.48003387451172,109.45048522949219
19860316,39.592445373535156,52.62743377685547,32.92235565185547
19860317,104.70760345458984,37.958290100097656,142.47433471679688
19860318,57.777347564697266,115.19900512695312,0.0
19860319,62.79749298095703,62.60419845581055,52.218082427978516
19860320,38.879905700683594,62.01636505126953,12.9319429397583
19860321,97.20853424072266,134.18212890625,49.742733001708984
19860322,117.88497161865234,141.0265350341797,98.0250473022461
19860323,96.10931396484375,102.2010498046875,106.55720520019531
19860324,120.14494323730469,136.88584899902344,114.17632293701172
19860325,155.40440368652344,228.3120880126953,95.21741485595703
19860326,220.31329345703125,376.51739501953125,143.94081115722656
19860327,175.1472625732422,212.56642150878906,177.3013916015625
19860328,131.62521362304688,189.5400848388672,121.61164855957031
19860329,182.00921630859375,145.1591796875,201.795166015625
19860330,142.92803955078125,150.8697509765625,139.82252502441406
19860331,100.07757568359375,39.90781021118164,133.14822387695312
19860401,70.293212890625,17.519210815429688,102.28926086425781
19860402,111.56315612792969,51.33219528198242,142.7204132080078
19860403,142.92803955078125,184.3963623046875,139.82252502441406
19860404,66.84553527832031,74.04419708251953,49.40814208984375
19860405,98.51502227783203,171.87063598632812,20.479581832885742
19860406,94.26005554199219,107.3941879272461,78.38019561767578
19860407,127.08059692382812,152.02731323242188,112.71627044677734
19860408,172.52955627441406,223.5980682373047,129.11737060546875
19860409,122.68769073486328,86.33650207519531,156.02853393554688
19860410,130.3556671142578,122.31005096435547,165.7803192138672
19860411,190.8161163330078,243.49281311035156,190.4034881591797
19860412,156.67550659179688,178.50656127929688,167.5036163330078
19860413,92.21280670166016,84.85750579833984,106.16931915283203
19860414,154.0729217529297,249.5978240966797,128.116455078125
19860415,289.1268615722656,395.2962951660156,274.7634582519531
19860416,340.5443420410156,555.5391235351562,321.7878112792969
19860417,166.0056610107422,150.44972229003906,188.23487854003906
19860418,222.8873748779297,367.781494140625,191.7288055419922
19860419,143.0677032470703,175.54132080078125,128.116455078125
19860420,151.55538940429688,201.45184326171875,144.02635192871094
19860421,117.40746307373047,150.48780822753906,97.62798309326172
19860422,132.1722869873047,197.6481475830078,96.1672134399414
19860423,164.45372009277344,202.98263549804688,143.26023864746094
19860424,154.79287719726562,169.74806213378906,141.58663940429688
19860425,101.25752258300781,187.47085571289062,60.14200210571289
19860426,146.9739990234375,135.25070190429688,169.21865844726562
19860427,125.9813232421875,132.98138427734375,160.21722412109375
19860428,152.74087524414062,171.3045654296875,158.76101684570312
19860429,171.96389770507812,162.41171264648438,195.67514038085938
19860430,114.72096252441406,142.95980834960938,83.46981811523438
19860501,95.48421478271484,117.15729522705078,73.29056549072266
19860502,80.43762969970703,116.64004516601562,60.805824279785156
19860503,117.542724609375,85.22248077392578,159.93893432617188
19860504,97.23780059814453,77.55079650878906,107.80836486816406
19860505,155.4283905029297,135.58123779296875,177.7099151611328
19860506,136.24957275390625,118.85140991210938,155.78170776367188
19860507,94.19623565673828,62.60419845581055,130.5452117919922
19860508,94.02484893798828,115.36668395996094,84.19880676269531
19860509,66.25135040283203,58.708824157714844,73.45343780517578
19860510,114.62171936035156,137.1226806640625,152.4984893798828
19860511,47.90903854370117,40.9384880065918,56.91123580932617
19860512,97.42845916748047,135.97999572753906,97.21778869628906
19860513,113.62369537353516,174.26760864257812,87.2138442993164
19860514,138.02365112304688,107.02128601074219,165.7803192138672
19860515,111.48065185546875,95.26071166992188,158.91368103027344
